Temperature,Humidity,Storage_Days,Spoilage_Label,Grain_Type,Airflow,Dew_Point,Ambient_Light,Pest_Presence,Grain_Moisture,Rainfall
38.28,88.71,109,Spoiled,2,0.105,36.08,126.2,1,13.1,4.66
18.9,49.79,568,Risky,2,0.171,8.18,172.3,0,15.02,2.0
12.81,85.94,257,Risky,2,1.058,10.51,73.7,0,12.09,1.41
25.77,43.79,679,Spoiled,2,0.864,12.51,172.4,0,19.96,3.02
27.74,82.09,476,Spoiled,2,0.93,24.4,139.1,0,14.73,1.22
26.88,87.74,57,Spoiled,2,1.078,24.67,110.4,0,15.1,0.17
12.2,43.18,389,Risky,2,1.415,0.05,33.1,0,15.38,3.97
8.22,48.73,422,Spoiled,2,0.272,-1.93,124.4,1,19.08,1.64
13.01,77.69,437,Spoiled,2,0.363,9.2,130.6,1,13.35,0.13
23.6,64.93,509,Risky,2,1.138,16.61,177.7,0,15.84,0.67
8.52,72.7,373,Risky,2,0.112,3.9,186.8,0,13.11,2.67
6.06,42.7,323,Risky,2,0.093,-5.66,120.3,0,16.31,2.38
21.42,84.82,93,Risky,2,1.452,18.75,180.1,0,10.43,1.12
23.54,47.69,219,Risky,2,1.392,11.78,170.1,0,15.89,3.04
6.34,78.99,180,Risky,2,0.174,2.97,139.5,0,13.62,3.99
16.72,49.04,142,Safe,2,1.085,5.96,66.8,0,13.62,0.83
5.06,79.39,211,Spoiled,2,1.418,1.79,66.8,0,19.76,1.01
34.14,40.48,121,Risky,2,0.786,18.78,133.3,1,11.25,1.15
24.79,36.6,99,Safe,2,1.027,8.94,91.7,0,12.05,1.38
29.33,80.8,446,Spoiled,2,0.757,25.68,37.6,0,16.21,1.38
39.81,54.85,280,Risky,2,1.197,28.98,112.5,0,9.33,7.68
27.09,55.78,43,Safe,2,0.424,17.48,69.6,0,9.03,1.7
26.49,38.38,285,Risky,2,1.46,11.15,61.4,0,15.73,1.34
10.45,69.32,688,Spoiled,2,0.398,5.07,106.3,0,17.87,0.63
17.91,56.4,120,Safe,2,1.075,9.11,81.9,1,10.57,0.39
10.12,81.37,242,Spoiled,2,0.922,7.07,165.5,0,17.01,2.65
36.88,77.04,209,Spoiled,2,0.723,32.17,32.9,0,12.31,1.48
15.93,47.59,142,Safe,2,0.696,4.8,176.5,0,15.95,2.16
30.95,73.7,46,Risky,2,1.122,25.69,52.0,0,11.93,0.62
23.4,35.54,76,Safe,2,0.498,7.28,172.3,0,14.34,6.05
34.25,36.89,91,Spoiled,2,0.681,17.4,133.1,1,19.87,3.36
12.64,56.96,444,Safe,2,0.395,4.33,28.5,0,9.57,2.24
34.21,54.42,130,Spoiled,2,0.336,23.68,196.0,0,19.03,0.76
25.37,75.55,38,Risky,2,0.934,20.73,58.2,0,12.68,2.0
35.47,35.93,113,Spoiled,2,0.491,18.05,180.7,0,19.66,0.75
18.11,70.09,158,Risky,2,0.782,12.57,176.5,0,16.0,0.57
39.74,72.33,639,Spoiled,2,0.294,33.8,193.5,0,9.49,2.49
28.29,66.6,249,Spoiled,2,0.554,21.46,149.9,1,12.95,1.46
12.29,70.1,391,Risky,2,1.06,7.0,46.4,0,10.94,0.92
29.13,56.74,607,Spoiled,2,0.072,19.65,102.9,1,13.09,0.74
13.62,75.09,573,Spoiled,2,0.153,9.29,153.1,0,15.79,1.29
13.07,66.26,345,Safe,2,1.219,6.92,25.9,0,10.44,0.38
32.7,63.36,447,Spoiled,2,1.217,24.81,127.0,0,17.67,2.46
22.48,39.74,569,Risky,2,0.759,8.1,158.3,0,12.42,0.0
5.88,42.26,23,Risky,2,0.415,-5.96,170.8,1,19.72,0.93
37.67,35.53,119,Risky,2,1.387,19.8,34.4,1,12.26,2.72
17.15,76.34,477,Risky,2,0.697,12.95,148.1,0,14.52,0.01
23.68,70.4,597,Spoiled,2,1.141,17.97,150.0,0,15.81,1.24
18.54,81.7,584,Spoiled,2,0.647,15.35,148.2,1,12.36,3.51
5.64,79.58,486,Spoiled,2,0.842,2.39,102.2,1,17.54,0.96
16.58,89.85,428,Spoiled,2,0.325,14.91,185.3,0,17.96,0.59
29.0,82.92,361,Spoiled,2,0.105,25.79,171.4,0,11.84,2.28
7.35,83.42,455,Spoiled,2,0.786,4.73,60.0,0,18.48,1.54
25.31,84.38,384,Spoiled,2,0.657,22.48,96.9,0,18.07,2.84
38.43,80.92,281,Spoiled,2,1.078,34.55,197.1,1,19.06,0.33
25.09,60.35,505,Risky,2,0.995,16.86,74.7,0,9.51,0.3
5.93,52.1,486,Risky,2,0.105,-3.15,26.6,0,10.15,2.78
6.05,45.44,69,Safe,2,0.89,-4.86,80.6,0,13.1,0.72
19.31,70.39,43,Risky,2,1.112,13.78,124.0,0,17.81,3.42
10.56,75.26,576,Risky,2,0.9,6.36,132.6,0,10.0,3.05
5.91,84.05,506,Risky,2,1.033,3.42,43.2,0,10.34,0.04
31.01,79.45,208,Spoiled,2,0.617,27.02,122.6,0,15.14,3.12
36.47,72.48,129,Spoiled,2,1.4,30.7,137.0,0,17.92,2.65
17.01,55.92,716,Spoiled,2,0.051,8.14,179.0,0,18.59,0.22
32.96,81.02,158,Spoiled,2,1.488,29.26,97.6,0,14.4,1.44
14.67,71.53,694,Spoiled,2,0.315,9.58,24.5,1,18.95,3.97
26.53,44.69,67,Risky,2,1.34,13.51,136.9,0,18.98,1.22
10.23,75.23,543,Spoiled,2,1.139,6.04,86.5,1,9.4,0.57
26.83,41.66,674,Spoiled,2,1.375,12.7,185.2,1,11.85,1.75
5.43,72.24,345,Spoiled,2,0.22,0.84,85.7,0,16.61,2.23
27.34,64.1,542,Risky,2,1.273,19.94,27.9,0,12.74,0.55
36.63,40.64,188,Spoiled,2,0.698,21.06,193.0,0,19.39,0.2
5.47,43.36,216,Safe,2,0.953,-6.0,157.4,0,12.63,1.81
31.51,85.43,501,Spoiled,2,0.229,28.76,22.8,0,10.01,0.99
18.21,64.64,202,Risky,2,0.969,11.43,70.4,1,12.75,11.72
26.91,46.02,318,Risky,2,0.514,14.3,97.0,0,10.36,0.51
6.35,53.27,662,Risky,2,1.304,-2.46,180.6,0,15.95,4.14
38.82,87.59,341,Spoiled,2,0.055,36.37,44.6,0,12.62,1.63
14.14,56.98,309,Safe,2,0.788,5.74,72.2,0,11.47,0.19
10.63,35.48,692,Risky,2,1.407,-4.02,191.7,0,9.41,5.47
5.01,37.87,526,Risky,2,1.191,-8.17,94.7,1,11.67,1.22
35.71,81.67,623,Spoiled,2,0.442,32.07,99.9,0,14.58,1.19
31.22,39.38,625,Spoiled,2,0.092,15.75,151.2,1,12.99,2.51
39.95,43.15,286,Risky,2,1.2,25.02,157.8,0,9.22,3.25
35.66,35.86,299,Risky,2,0.301,18.19,83.5,0,11.06,0.5
30.57,81.6,63,Spoiled,2,1.443,27.05,190.3,0,10.33,3.37
12.85,69.76,5,Risky,2,1.39,7.46,194.7,0,18.1,0.4
39.27,79.1,78,Spoiled,2,1.178,34.96,145.3,1,18.52,0.51
38.05,69.26,64,Spoiled,2,1.351,31.41,53.9,0,16.05,0.3
7.94,36.42,479,Safe,2,1.384,-6.06,124.6,0,11.52,2.85
21.27,63.36,119,Risky,2,0.915,14.02,101.7,1,13.91,1.38
22.66,38.1,636,Risky,2,1.239,7.64,27.3,1,10.67,5.03
12.33,48.07,234,Safe,2,0.389,1.65,169.3,0,15.26,0.25
21.73,64.39,180,Risky,2,1.319,14.71,135.6,1,9.63,1.99
39.76,66.25,251,Spoiled,2,1.242,32.25,129.0,0,13.57,4.28
36.89,67.84,374,Spoiled,2,0.588,29.94,47.5,1,17.83,1.79
24.04,74.56,18,Risky,2,1.308,19.23,25.3,0,16.0,0.85
14.41,89.46,299,Spoiled,2,1.068,12.7,141.4,1,13.04,0.18
8.15,36.38,652,Risky,2,1.283,-5.89,92.3,0,15.91,4.16
31.57,39.49,216,Risky,2,0.67,16.1,163.8,0,11.05,1.86
20.28,62.09,193,Risky,2,0.318,12.78,181.0,0,18.14,6.2
28.65,56.47,516,Risky,2,0.792,19.13,34.0,0,10.55,2.25
9.26,73.32,568,Risky,2,0.348,4.73,179.4,0,12.93,0.47
18.18,54.65,112,Safe,2,0.772,8.89,34.6,1,12.06,0.13
17.98,65.16,565,Risky,2,1.049,11.34,186.7,1,9.4,2.08
6.09,51.49,561,Spoiled,2,0.227,-3.16,193.8,0,17.64,0.23
11.27,83.65,155,Risky,2,0.174,8.6,26.1,0,10.06,3.72
27.85,62.93,146,Risky,2,1.013,20.13,73.1,0,11.85,0.89
37.0,43.45,15,Risky,2,0.643,22.49,79.9,1,12.1,2.09
34.04,71.78,540,Spoiled,2,1.158,28.2,86.0,0,16.08,0.38
21.54,45.91,222,Risky,2,0.302,9.39,179.2,0,17.81,1.16
23.36,54.35,672,Risky,2,0.208,13.62,171.3,0,15.48,7.01
18.94,52.25,384,Risky,2,0.888,8.93,23.0,1,10.82,5.95
20.8,70.6,610,Risky,2,1.294,15.25,121.6,0,13.2,2.9
33.74,82.75,550,Spoiled,2,0.885,30.38,196.2,0,15.79,0.6
28.34,87.55,118,Spoiled,2,1.286,26.07,177.2,0,14.8,3.56
7.47,35.25,417,Risky,2,1.454,-6.9,89.1,1,10.4,6.91
14.93,77.89,660,Risky,2,0.396,11.1,199.3,0,9.8,0.33
10.34,88.71,349,Risky,2,0.571,8.56,126.8,0,9.28,0.05
9.5,83.41,41,Risky,2,0.873,6.83,109.7,1,9.62,1.57
25.26,85.47,559,Spoiled,2,0.598,22.64,174.7,1,18.87,1.3
29.77,62.26,694,Risky,2,1.299,21.76,84.4,0,10.13,1.55
36.46,44.2,622,Spoiled,2,0.632,22.28,60.5,0,9.8,0.09
25.91,53.82,521,Risky,2,1.405,15.82,141.8,0,11.3,0.9
13.8,41.5,79,Safe,2,0.798,0.94,171.9,0,15.66,1.66
14.79,61.57,390,Safe,2,0.779,7.48,94.2,0,11.97,3.67
7.88,84.17,638,Spoiled,2,0.154,5.37,45.1,0,10.27,1.68
18.01,69.14,243,Safe,2,0.955,12.26,36.7,0,10.05,1.43
28.3,74.71,109,Spoiled,2,1.129,23.37,31.2,1,18.86,1.34
27.65,89.72,229,Risky,2,0.435,25.8,128.7,0,11.7,0.52
20.8,69.82,270,Spoiled,2,1.466,15.08,104.8,0,16.05,0.52
11.93,76.59,118,Risky,2,0.151,7.95,47.3,0,9.95,0.85
31.66,35.64,647,Risky,2,1.46,14.58,116.2,0,11.3,0.52
20.15,47.64,703,Risky,2,0.169,8.68,108.7,0,9.16,0.32
11.86,66.77,557,Spoiled,2,1.472,5.88,115.5,1,19.38,1.33
9.59,84.15,261,Spoiled,2,1.007,7.05,181.3,0,15.84,9.09
34.5,66.78,635,Spoiled,2,1.133,27.4,111.1,0,9.17,0.48
30.94,71.88,149,Spoiled,2,0.278,25.26,106.1,0,13.35,2.39
29.07,81.88,320,Spoiled,2,0.291,25.65,47.0,1,17.35,9.66
30.54,51.17,24,Risky,2,1.184,19.29,104.6,1,9.09,0.05
35.46,50.34,369,Spoiled,2,1.381,23.53,149.7,1,17.33,1.05
11.39,39.47,35,Safe,2,1.199,-1.91,172.4,0,13.69,1.96
8.46,89.72,469,Risky,2,1.488,6.87,33.5,0,12.19,0.58
13.14,64.22,19,Risky,2,0.726,6.53,114.6,1,13.14,0.35
15.95,62.2,502,Spoiled,2,0.845,8.72,155.3,1,17.81,4.33
23.81,71.03,210,Risky,2,1.484,18.23,38.5,1,11.99,1.09
36.85,51.83,75,Risky,2,0.497,25.29,195.2,0,12.01,0.87
34.53,70.26,584,Spoiled,2,0.928,28.3,62.6,0,11.83,0.29
10.67,52.85,147,Risky,2,0.484,1.44,170.0,0,19.01,1.06
5.35,38.82,95,Safe,2,0.11,-7.54,192.9,0,14.25,2.78
22.82,88.01,587,Spoiled,2,0.449,20.73,23.4,0,17.29,2.87
14.27,64.2,172,Risky,2,0.888,7.6,140.5,0,19.34,10.73
39.2,38.47,472,Spoiled,2,0.62,22.44,72.5,0,16.25,2.06
26.97,67.22,13,Spoiled,2,0.164,20.36,93.7,1,17.31,0.28
23.33,58.74,619,Risky,2,0.707,14.79,22.2,0,13.28,7.13
34.54,70.27,116,Spoiled,2,0.348,28.32,107.6,1,9.64,0.46
10.43,75.7,73,Risky,2,1.413,6.32,57.8,0,15.12,0.7
16.37,64.23,162,Spoiled,2,0.729,9.59,45.6,1,18.13,6.11
32.76,83.68,323,Spoiled,2,0.059,29.62,178.5,0,18.57,2.18
18.96,70.44,199,Risky,2,1.145,13.46,90.6,0,18.66,0.78
8.8,39.44,686,Risky,2,0.465,-4.24,120.0,0,12.15,1.66
22.29,55.54,540,Spoiled,2,1.36,12.95,38.0,1,15.72,0.24
20.76,42.32,567,Spoiled,2,1.374,7.49,32.8,1,19.58,0.95
31.59,69.68,295,Spoiled,2,0.988,25.36,175.2,0,15.28,1.45
39.91,84.1,637,Spoiled,2,1.174,36.7,26.5,0,16.5,0.43
27.78,44.17,121,Risky,2,0.619,14.46,56.8,0,14.47,9.45
8.18,43.47,307,Risky,2,0.119,-3.51,175.6,0,15.04,2.0
21.18,86.38,27,Spoiled,2,1.087,18.81,159.2,1,16.29,6.88
31.82,43.45,569,Spoiled,2,1.457,17.84,184.6,0,15.7,0.65
28.87,89.05,152,Risky,2,0.792,26.88,149.2,0,9.2,2.01
36.5,44.31,681,Spoiled,2,0.112,22.36,121.7,1,14.17,0.6
13.86,60.66,129,Risky,2,0.719,6.38,99.1,0,16.72,6.76
16.7,45.01,108,Safe,2,0.843,4.71,120.7,0,12.56,0.8
20.02,87.42,398,Spoiled,2,0.707,17.86,60.1,0,15.73,3.4
14.24,51.29,406,Risky,2,0.699,4.32,52.6,1,13.79,2.4
38.07,58.43,663,Spoiled,2,1.083,28.46,93.5,0,9.66,2.78
10.91,39.91,525,Risky,2,0.256,-2.19,66.5,0,9.64,1.32
10.95,49.06,559,Spoiled,2,0.249,0.67,48.5,0,18.07,0.4
9.52,42.49,203,Risky,2,0.451,-2.6,120.0,1,18.81,0.3
7.6,53.11,528,Spoiled,2,1.282,-1.34,160.3,0,18.59,1.09
31.98,48.83,47,Spoiled,2,1.18,19.85,126.6,0,16.45,0.2
37.21,55.66,634,Spoiled,2,0.437,26.83,21.9,0,16.18,1.49
6.99,41.7,402,Safe,2,0.98,-5.14,59.0,0,12.12,1.95
38.0,46.9,17,Risky,2,0.948,24.66,49.1,0,15.88,6.04
32.61,65.87,595,Spoiled,2,1.22,25.38,73.1,0,16.25,0.67
36.67,44.68,454,Risky,2,1.363,22.65,20.4,0,13.74,5.33
7.09,40.63,364,Risky,2,1.124,-5.39,55.7,1,12.66,2.15
24.26,39.73,48,Risky,2,0.477,9.69,165.5,0,16.46,5.64
19.82,77.32,77,Risky,2,0.789,15.73,198.2,0,10.09,1.02
38.14,60.68,222,Risky,2,0.365,29.18,168.1,0,10.89,2.18
39.86,56.86,71,Spoiled,2,0.192,29.65,182.2,0,15.95,0.06
19.55,52.97,295,Safe,2,0.899,9.7,164.4,0,11.57,2.32
8.86,47.42,60,Risky,2,0.311,-1.72,171.5,1,13.1,0.49
25.57,61.71,405,Spoiled,2,1.298,17.66,194.3,0,18.66,0.31
16.11,48.34,31,Safe,2,0.488,5.19,134.9,0,12.01,2.82
29.21,56.99,287,Risky,2,1.493,19.8,125.2,0,11.99,0.21
11.94,50.26,442,Risky,2,0.942,1.92,113.1,1,9.62,2.67
15.46,57.66,89,Safe,2,1.405,7.15,24.2,0,14.5,0.33
11.8,44.15,56,Risky,2,0.078,-0.01,93.6,1,10.37,2.22
10.19,89.86,37,Risky,2,1.166,8.6,88.4,1,13.12,4.88
27.63,43.45,511,Risky,2,1.237,14.07,94.9,0,10.78,1.61
8.36,62.67,643,Spoiled,2,0.833,1.66,151.5,1,16.09,1.44
31.78,59.97,263,Risky,2,0.745,23.03,110.1,0,12.76,1.57
23.67,58.65,456,Risky,2,0.87,15.08,90.8,0,18.96,4.39
15.67,50.89,201,Risky,2,0.391,5.53,162.8,0,16.34,1.66
24.34,50.44,697,Risky,2,0.729,13.37,64.8,0,9.96,1.45
26.47,58.59,92,Risky,2,0.184,17.68,56.8,1,13.01,0.19
15.6,75.31,242,Spoiled,2,1.061,11.24,103.3,0,19.69,0.05
29.82,88.8,437,Spoiled,2,0.381,27.77,41.3,0,12.8,0.27
12.75,82.99,659,Spoiled,2,0.664,9.93,172.6,0,15.34,0.09
11.21,55.81,493,Risky,2,0.224,2.71,83.0,0,15.88,3.32
14.56,41.25,429,Safe,2,0.152,1.54,26.4,0,11.19,5.58
31.65,57.18,473,Spoiled,2,0.981,22.12,141.3,1,13.63,1.59
26.81,64.58,117,Risky,2,0.913,19.56,180.4,0,14.38,3.57
14.1,68.66,138,Safe,2,1.056,8.42,146.1,0,14.81,0.79
27.66,62.08,562,Spoiled,2,1.013,19.73,142.6,0,15.77,2.36
12.46,46.15,404,Risky,2,1.487,1.2,27.3,1,9.41,2.1
20.62,78.39,240,Spoiled,2,1.283,16.72,122.2,0,19.84,1.68
33.76,69.35,320,Risky,2,0.346,27.35,196.2,0,12.91,0.58
6.03,39.36,114,Safe,2,1.434,-6.76,152.2,1,12.38,1.02
19.64,67.48,132,Risky,2,1.086,13.45,174.0,0,17.74,2.64
21.59,63.32,449,Risky,2,1.053,14.32,35.9,0,12.17,1.05
17.32,67.37,398,Safe,2,1.392,11.21,142.5,0,9.63,2.04
17.81,77.37,234,Spoiled,2,1.336,13.79,88.6,1,18.49,1.09
31.3,55.23,18,Risky,2,0.732,21.23,163.8,1,12.79,2.19
20.93,68.44,552,Spoiled,2,0.716,14.9,37.7,1,14.91,1.16
26.24,86.0,189,Spoiled,2,0.5,23.71,105.7,0,16.25,0.94
31.85,63.21,410,Spoiled,2,0.461,23.97,29.0,1,15.87,4.25
37.18,55.93,1,Risky,2,1.286,26.89,182.6,0,15.0,2.3
15.84,59.99,230,Risky,2,0.353,8.08,47.9,0,16.88,1.66
8.54,70.94,98,Safe,2,0.916,3.57,116.3,0,9.39,4.64
11.79,53.72,131,Safe,2,1.13,2.71,137.6,0,13.61,2.53
37.34,73.09,411,Spoiled,2,0.29,31.68,177.7,0,9.2,1.7
28.41,61.37,27,Risky,2,1.255,20.25,31.1,1,11.47,1.19
15.95,36.04,519,Risky,2,0.481,0.9,87.9,0,9.86,1.49
23.63,68.76,444,Risky,2,0.797,17.54,28.2,0,14.2,1.52
29.19,42.35,576,Risky,2,0.146,15.07,135.9,0,9.38,2.32
19.07,68.4,84,Risky,2,0.884,13.11,59.7,1,11.32,1.54
11.34,87.9,675,Spoiled,2,0.232,9.41,26.9,1,19.14,0.61
18.76,50.82,595,Risky,2,0.908,8.35,51.3,0,10.49,0.15
36.82,79.49,268,Spoiled,2,0.845,32.67,107.0,1,16.71,0.14
39.49,51.16,352,Spoiled,2,1.342,27.49,67.9,0,19.01,5.1
11.93,39.35,500,Risky,2,0.997,-1.47,87.9,0,10.85,0.32
28.48,79.59,623,Spoiled,2,1.011,24.6,135.4,0,11.76,5.22
37.47,47.52,510,Spoiled,2,0.97,24.4,86.6,0,9.66,0.99
15.14,45.77,152,Risky,2,0.996,3.53,56.7,1,13.14,0.89
15.21,66.04,259,Safe,2,1.222,8.91,158.0,0,9.82,1.43
38.45,61.52,535,Spoiled,2,0.592,29.71,159.7,0,13.68,0.99
14.55,42.59,331,Safe,2,0.103,1.98,62.7,0,10.0,1.45
38.4,75.52,648,Spoiled,2,1.19,33.28,145.9,1,18.25,0.99
36.37,83.99,109,Spoiled,2,1.4,33.21,147.4,1,15.44,0.76
24.79,70.88,716,Spoiled,2,1.324,19.14,110.8,0,19.4,0.26
25.19,54.38,639,Spoiled,2,0.245,15.32,193.2,1,16.75,4.78
36.78,74.41,377,Spoiled,2,1.007,31.46,60.1,0,11.14,0.53
29.66,42.2,459,Spoiled,2,0.961,15.44,103.2,1,17.87,4.37
33.49,37.62,213,Spoiled,2,1.058,17.04,138.3,0,19.49,3.25
12.01,72.06,721,Risky,2,0.86,7.13,43.4,0,14.92,4.86
35.02,40.38,227,Risky,2,1.108,19.52,103.0,0,13.52,0.35
21.41,38.28,564,Risky,2,1.118,6.6,120.0,0,10.69,4.18
7.41,42.38,703,Risky,2,0.142,-4.54,177.8,0,11.51,4.09
39.04,44.56,467,Risky,2,0.819,24.74,46.7,0,10.94,0.74
39.27,74.6,561,Spoiled,2,1.251,33.9,121.8,0,9.5,2.43
7.12,75.5,647,Spoiled,2,0.84,3.08,120.7,0,15.14,0.22
25.86,64.6,388,Spoiled,2,0.972,18.67,120.7,0,15.61,6.17
30.41,74.07,613,Spoiled,2,0.082,25.26,160.2,0,12.33,1.42
38.14,86.44,333,Spoiled,2,1.108,35.47,107.0,0,19.85,1.08
14.9,62.02,521,Risky,2,0.515,7.69,48.8,0,9.08,2.62
32.41,52.24,682,Spoiled,2,1.199,21.34,34.1,0,14.89,2.66
12.26,49.54,527,Risky,2,1.2,2.01,149.5,0,14.86,1.54
25.41,86.98,541,Spoiled,2,0.883,23.08,99.1,0,15.37,11.48
13.64,46.2,475,Safe,2,1.008,2.29,98.6,0,11.6,0.39
14.01,66.35,287,Spoiled,2,0.921,7.83,173.7,1,19.96,0.57
27.73,42.63,15,Risky,2,0.409,13.86,155.8,0,15.86,2.69
6.51,88.82,62,Risky,2,0.646,4.8,108.1,0,12.33,2.32
12.4,42.47,730,Risky,2,0.091,-0.0,80.5,0,13.55,1.98
22.34,46.15,247,Safe,2,1.401,10.2,36.6,0,11.92,1.73
12.88,77.75,151,Risky,2,1.057,9.09,179.2,0,14.1,1.24
7.31,70.02,627,Spoiled,2,1.361,2.21,55.2,0,17.8,0.87
19.48,45.27,515,Spoiled,2,0.543,7.31,129.4,0,18.64,4.99
35.7,80.83,328,Spoiled,2,0.613,31.88,158.6,0,11.08,0.77
29.11,57.98,147,Spoiled,2,1.445,19.98,129.6,1,15.45,0.43
10.91,36.25,34,Spoiled,2,0.209,-3.48,43.5,1,17.59,2.29
30.65,67.84,313,Risky,2,0.382,24.01,152.7,0,10.72,0.23
33.35,63.06,69,Risky,2,0.089,25.34,139.9,0,12.99,0.5
35.1,87.82,706,Spoiled,2,0.965,32.77,194.6,0,13.17,1.53
14.78,74.43,674,Spoiled,2,0.141,10.28,37.0,1,13.44,3.49
34.31,80.0,661,Spoiled,2,0.302,30.35,129.4,0,15.7,1.93
9.01,80.52,396,Spoiled,2,0.767,5.84,195.9,0,18.58,0.87
19.25,45.31,299,Risky,2,0.617,7.12,59.3,0,19.37,2.47
30.89,82.49,32,Spoiled,2,1.351,27.55,28.2,0,18.12,1.43
7.28,42.36,149,Safe,2,0.995,-4.67,37.4,0,13.45,1.44
30.12,82.1,361,Spoiled,2,1.104,26.72,159.3,1,18.37,0.89
15.82,72.87,253,Risky,2,0.907,10.96,167.0,0,12.92,1.07
20.24,67.5,428,Risky,2,1.019,14.02,76.1,0,14.13,0.51
6.04,46.83,125,Spoiled,2,0.298,-4.47,171.7,1,19.0,0.25
21.71,53.14,611,Risky,2,1.055,11.74,139.4,0,11.63,1.36
35.81,35.79,10,Risky,2,0.825,18.29,62.2,0,12.69,1.11
32.41,55.89,22,Spoiled,2,0.648,22.45,24.5,0,18.82,0.41
19.88,69.99,157,Spoiled,2,0.644,14.24,143.5,1,17.86,1.46
34.15,52.33,447,Spoiled,2,0.656,22.97,187.0,0,17.27,0.41
15.54,39.15,378,Safe,2,0.706,1.69,186.6,0,12.16,2.27
39.01,41.41,77,Spoiled,2,1.245,23.49,28.5,0,19.47,0.01
21.46,78.18,620,Spoiled,2,1.273,17.49,146.5,1,11.44,0.03
23.55,61.2,713,Spoiled,2,0.81,15.63,84.1,1,13.73,1.35
7.81,47.1,335,Spoiled,2,0.928,-2.77,109.4,1,17.41,0.81
35.84,68.52,150,Spoiled,2,1.222,29.12,170.5,0,17.34,0.52
39.86,54.78,281,Risky,2,0.224,29.01,155.7,0,10.96,0.51
17.75,76.93,311,Spoiled,2,0.627,13.65,30.2,1,9.13,0.56
32.53,59.92,331,Risky,2,1.113,23.72,145.0,0,9.15,1.92
19.66,63.84,446,Risky,2,0.715,12.62,175.6,1,12.76,3.62
28.42,57.03,701,Risky,2,1.457,19.07,69.6,0,12.1,2.41
28.65,81.53,509,Spoiled,2,1.04,25.17,100.3,0,9.93,2.95
23.74,39.26,581,Risky,2,1.358,9.05,73.5,0,15.09,0.67
5.66,38.64,287,Risky,2,0.487,-7.33,85.4,0,16.55,2.44
12.59,38.8,447,Risky,2,0.138,-1.07,140.6,1,12.57,0.4
30.53,80.8,634,Spoiled,2,0.159,26.84,114.7,1,9.04,1.7
20.52,46.46,283,Spoiled,2,0.393,8.64,141.8,1,19.57,0.91
19.84,63.48,368,Risky,2,0.767,12.7,88.7,0,16.81,3.58
14.06,59.88,36,Safe,2,1.238,6.38,176.0,0,15.16,1.6
18.9,66.57,438,Risky,2,0.964,12.54,169.5,0,19.18,1.07
24.12,83.17,545,Spoiled,2,1.029,21.08,134.6,0,18.55,0.76
24.49,83.11,292,Risky,2,0.847,21.43,38.9,0,9.3,0.23
23.43,85.77,326,Risky,2,0.708,20.9,81.7,0,11.66,0.42
14.02,48.8,34,Safe,2,0.071,3.41,79.4,0,12.52,0.55
8.57,36.09,252,Risky,2,1.086,-5.62,101.7,0,15.6,6.58
13.83,56.77,48,Safe,2,1.284,5.4,126.1,1,12.42,1.38
36.83,53.98,587,Spoiled,2,0.077,25.96,98.7,0,17.76,1.17
27.24,74.47,581,Spoiled,2,0.646,22.29,170.2,0,13.67,2.55
34.42,53.09,253,Spoiled,2,0.142,23.46,197.9,0,19.64,2.81
37.06,76.0,245,Spoiled,2,1.154,32.1,181.1,0,9.46,2.12
25.11,56.22,284,Risky,2,0.374,15.76,79.8,0,15.47,0.37
5.21,53.24,294,Safe,2,0.132,-3.52,170.3,0,10.93,2.22
23.54,86.18,489,Spoiled,2,1.489,21.09,162.2,0,16.12,1.66
15.85,75.45,263,Risky,2,1.167,11.51,193.3,0,12.55,7.77
7.71,71.6,234,Safe,2,1.316,2.9,103.7,0,12.82,6.13
26.82,59.86,191,Risky,2,0.223,18.35,158.0,0,11.18,0.61
37.76,50.45,468,Spoiled,2,0.439,25.67,109.9,0,15.94,0.94
19.04,56.53,183,Safe,2,1.301,10.2,158.4,0,14.33,1.66
34.02,69.35,697,Spoiled,2,1.498,27.59,196.2,0,14.44,2.81
19.49,47.16,638,Spoiled,2,0.638,7.92,182.0,0,16.58,2.23
19.14,68.74,193,Safe,2,0.882,13.25,61.4,0,9.48,0.34
37.36,66.52,664,Spoiled,2,1.345,30.05,82.1,0,19.21,4.66
20.29,62.74,100,Risky,2,0.679,12.95,25.1,0,16.5,1.93
15.75,36.12,653,Spoiled,2,0.706,0.76,166.0,0,16.71,7.19
17.95,43.56,569,Risky,2,0.813,5.37,24.3,0,9.57,10.98
32.15,57.11,274,Spoiled,2,1.41,22.57,84.5,0,15.88,2.66
13.53,67.59,417,Safe,2,0.38,7.65,95.6,0,12.63,1.76
37.92,71.6,255,Spoiled,2,0.324,31.87,51.9,0,18.4,3.39
28.85,58.66,61,Spoiled,2,1.125,19.93,25.6,0,17.6,1.58
37.91,66.25,108,Spoiled,2,1.016,30.5,141.5,0,17.89,6.16
30.13,59.6,609,Spoiled,2,1.06,21.38,105.3,0,11.3,0.08
37.09,68.05,642,Spoiled,2,1.134,30.19,80.1,0,13.35,0.33
36.74,55.42,235,Risky,2,1.297,26.32,148.8,0,9.54,0.66
13.25,43.08,292,Spoiled,2,0.116,0.96,142.6,1,18.61,0.59
17.6,85.14,130,Risky,2,1.123,15.07,96.9,0,15.14,0.41
32.37,39.17,625,Spoiled,2,0.198,16.68,174.0,0,9.86,0.08
