Temperature,Humidity,Storage_Days,Spoilage_Label,Grain_Type,Airflow,Dew_Point,Ambient_Light,Pest_Presence,Grain_Moisture,Rainfall
9.66,73.9,431,Spoiled,5,1.124,5.23,177.1,1,15.47,2.89
15.21,86.09,253,Spoiled,5,0.317,12.9,47.9,0,19.41,8.97
11.97,53.43,683,Spoiled,5,0.807,2.8,55.6,0,17.7,0.95
14.31,59.31,661,Spoiled,5,1.447,6.48,31.9,1,18.92,1.37
16.48,78.24,457,Spoiled,5,0.08,12.68,103.7,0,16.45,7.26
34.02,69.49,127,Risky,5,1.18,27.63,193.5,0,9.44,1.76
29.3,83.82,631,Spoiled,5,0.627,26.27,155.8,1,19.18,0.27
5.14,48.92,200,Risky,5,1.209,-4.71,75.7,0,19.73,0.57
14.5,77.44,685,Spoiled,5,0.156,10.6,78.6,1,17.65,0.28
30.02,62.18,412,Risky,5,0.673,21.97,194.7,0,11.14,5.87
30.47,58.73,554,Spoiled,5,0.935,21.46,146.3,0,11.52,1.8
5.94,67.64,162,Safe,5,1.451,0.41,190.7,0,14.73,0.22
12.36,74.99,297,Risky,5,1.406,8.05,22.7,0,11.22,0.02
27.38,42.51,374,Spoiled,5,0.825,13.5,51.9,0,17.27,5.35
30.3,88.54,323,Spoiled,5,0.952,28.19,39.5,0,16.14,4.65
30.19,41.88,619,Spoiled,5,0.645,15.79,197.4,0,15.05,1.2
18.86,84.2,76,Spoiled,5,1.259,16.13,118.1,0,18.17,1.09
17.23,80.73,711,Spoiled,5,0.513,13.89,58.7,0,16.79,4.76
26.65,60.13,712,Spoiled,5,1.208,18.27,139.6,1,18.67,3.38
18.65,72.32,569,Spoiled,5,0.13,13.57,56.9,1,11.19,5.94
29.92,64.66,549,Spoiled,5,1.47,22.52,119.2,0,13.85,3.92
29.87,38.84,445,Risky,5,0.952,14.33,150.5,0,11.67,1.02
30.66,51.45,726,Spoiled,5,0.278,19.49,120.5,0,12.79,2.33
30.23,67.33,222,Risky,5,1.343,23.49,133.1,0,11.91,7.25
35.74,38.48,730,Spoiled,5,1.246,19.39,145.2,1,17.52,0.97
28.9,66.48,705,Risky,5,1.06,22.01,172.7,0,10.49,1.29
28.48,68.0,644,Spoiled,5,1.081,21.99,147.3,0,17.19,1.0
32.93,36.85,721,Risky,5,0.804,16.22,177.1,0,12.95,4.39
31.61,41.13,379,Spoiled,5,1.084,16.78,160.3,0,16.88,0.35
25.74,56.68,417,Risky,5,0.777,16.48,119.4,1,13.86,0.2
24.81,71.01,406,Risky,5,1.167,19.19,92.7,0,12.46,7.16
35.65,36.02,636,Spoiled,5,0.62,18.25,55.2,0,17.14,0.43
9.08,56.68,348,Safe,5,0.641,0.94,44.3,0,11.35,0.73
24.56,77.83,634,Spoiled,5,0.788,20.43,171.8,1,19.72,4.48
10.22,53.0,462,Spoiled,5,0.256,1.07,123.9,1,16.19,0.17
17.53,79.44,462,Risky,5,1.382,13.93,75.2,0,11.27,0.43
15.27,77.97,64,Spoiled,5,0.565,11.45,21.3,0,19.34,2.8
17.34,75.92,617,Risky,5,0.605,13.05,183.7,0,9.55,0.18
10.5,81.54,99,Risky,5,0.451,7.47,59.2,0,10.81,0.0
35.74,62.01,487,Spoiled,5,1.056,27.3,102.6,0,15.96,1.91
29.25,62.86,54,Risky,5,0.052,21.43,66.1,1,12.9,2.43
17.38,75.55,260,Risky,5,0.082,13.01,158.9,0,12.17,0.63
20.87,60.62,704,Spoiled,5,1.006,12.97,93.1,1,15.95,0.18
20.76,64.63,348,Spoiled,5,0.669,13.85,47.6,0,19.34,6.24
10.47,47.48,405,Safe,5,1.184,-0.22,82.7,0,12.14,2.78
11.4,47.01,110,Spoiled,5,0.223,0.49,120.9,1,18.26,2.05
10.57,55.76,30,Safe,5,0.688,2.1,130.6,0,15.93,0.54
26.93,54.65,325,Risky,5,1.102,17.01,111.5,0,10.73,1.12
35.81,48.9,672,Spoiled,5,0.619,23.37,159.6,0,18.21,2.36
16.01,88.79,363,Risky,5,0.465,14.16,178.7,0,11.13,8.78
13.46,38.78,206,Risky,5,0.636,-0.3,41.6,0,18.22,1.48
37.27,59.6,90,Risky,5,0.516,28.06,28.4,0,10.25,1.17
8.66,40.48,716,Risky,5,0.474,-4.02,54.2,0,13.33,1.93
10.25,85.76,233,Spoiled,5,0.959,7.97,133.0,0,16.99,1.23
27.39,42.81,164,Risky,5,1.163,13.62,89.2,0,13.02,0.5
33.66,69.81,313,Risky,5,0.482,27.36,199.4,0,12.75,1.37
15.28,85.48,281,Risky,5,0.395,12.86,99.3,0,11.17,2.57
22.06,54.2,4,Spoiled,5,1.014,12.37,56.9,1,16.87,0.03
34.42,73.69,514,Spoiled,5,1.058,29.02,166.7,0,15.96,0.11
16.61,41.43,385,Risky,5,0.339,3.45,27.7,0,17.15,0.07
28.85,56.6,161,Spoiled,5,0.078,19.35,110.0,0,19.1,1.92
10.27,62.94,551,Risky,5,0.804,3.52,146.3,0,12.84,0.21
18.2,75.82,250,Spoiled,5,1.014,13.86,75.7,1,9.51,3.6
8.83,78.27,428,Spoiled,5,1.112,5.26,106.1,0,16.87,0.76
29.03,64.04,724,Spoiled,5,0.212,21.52,141.7,1,18.36,0.74
7.47,86.75,143,Spoiled,5,0.555,5.41,91.8,0,17.51,0.35
32.46,65.44,133,Risky,5,0.584,25.13,55.9,0,9.39,1.73
22.23,38.91,18,Safe,5,0.322,7.57,23.0,0,10.35,2.25
6.63,56.63,246,Safe,5,0.494,-1.37,108.8,0,10.17,1.86
32.65,49.18,283,Risky,5,0.968,20.58,72.5,0,13.98,0.45
35.69,51.61,355,Spoiled,5,0.14,24.15,42.4,1,19.97,7.57
37.04,51.44,25,Spoiled,5,1.246,25.34,69.9,0,19.07,0.55
24.34,53.12,501,Spoiled,5,1.461,14.17,140.2,0,16.86,0.27
32.14,57.49,511,Spoiled,5,1.368,22.67,48.7,1,15.14,0.07
23.67,35.7,130,Risky,5,1.299,7.58,65.7,1,10.39,3.22
11.33,74.56,224,Risky,5,0.878,6.97,131.6,0,19.28,0.73
7.48,74.2,620,Risky,5,0.308,3.19,166.3,0,13.97,6.57
5.51,40.66,52,Safe,5,0.148,-6.8,36.6,0,10.94,4.25
16.0,85.74,247,Spoiled,5,1.035,13.61,126.4,1,19.02,3.28
12.36,77.45,378,Spoiled,5,0.983,8.53,165.5,1,17.62,8.0
28.49,36.66,600,Spoiled,5,0.271,12.23,44.3,0,19.96,2.91
37.0,68.56,192,Risky,5,1.469,30.23,184.9,0,9.17,1.11
30.22,50.44,529,Spoiled,5,0.766,18.76,103.8,0,9.9,0.52
20.24,62.18,497,Risky,5,0.368,12.76,58.7,0,11.9,1.36
25.79,70.53,303,Spoiled,5,0.144,20.01,129.4,1,17.51,0.97
13.94,44.75,594,Risky,5,0.53,2.12,165.1,0,11.41,0.15
28.83,59.36,698,Risky,5,1.003,20.1,102.6,0,13.9,6.52
12.09,64.39,194,Risky,5,1.232,5.57,143.8,0,17.98,0.32
27.74,38.93,505,Spoiled,5,1.334,12.48,195.9,0,15.43,0.82
28.1,39.55,365,Risky,5,0.818,13.04,53.5,0,9.09,0.9
10.76,75.22,346,Risky,5,0.138,6.55,152.9,0,14.73,1.5
9.12,66.48,342,Risky,5,0.386,3.21,104.2,0,19.64,0.2
29.72,71.7,728,Spoiled,5,0.19,24.05,148.3,0,14.06,2.64
27.29,67.1,619,Spoiled,5,1.101,20.64,180.6,1,11.15,0.11
27.35,69.36,279,Risky,5,0.298,21.23,104.6,0,13.09,1.07
36.33,55.28,198,Risky,5,0.986,25.9,67.0,0,9.55,5.02
29.16,47.8,430,Risky,5,1.073,16.94,111.8,0,10.69,2.26
31.06,60.68,252,Spoiled,5,0.902,22.55,138.0,1,14.51,1.19
25.68,68.69,605,Spoiled,5,0.053,19.48,184.4,1,15.22,0.84
35.45,51.33,366,Risky,5,1.132,23.84,157.6,0,10.35,1.16
5.86,72.49,272,Spoiled,5,0.383,1.3,112.6,0,16.23,1.9
28.25,44.08,378,Spoiled,5,0.647,14.85,31.0,1,18.22,1.51
32.03,63.13,641,Spoiled,5,0.089,24.12,182.9,1,12.14,0.01
19.13,50.79,199,Safe,5,1.016,8.69,69.1,0,14.68,0.51
10.6,39.38,137,Safe,5,0.999,-2.65,80.8,1,10.78,0.46
26.59,77.37,438,Spoiled,5,1.189,22.3,39.4,0,18.69,1.24
7.26,70.55,9,Risky,5,1.029,2.26,72.8,1,15.04,1.03
13.57,69.02,425,Risky,5,0.859,7.99,171.5,1,9.41,1.05
34.63,39.36,107,Spoiled,5,0.669,18.77,127.0,1,19.57,1.19
16.87,80.4,4,Spoiled,5,0.298,13.47,33.7,0,18.65,0.46
13.88,72.61,604,Spoiled,5,1.177,9.04,176.1,0,15.81,2.2
12.29,53.78,9,Safe,5,1.481,3.19,105.0,0,9.59,0.15
19.02,68.73,679,Risky,5,1.485,13.14,91.8,0,15.1,1.21
27.6,69.91,404,Spoiled,5,0.275,21.6,83.4,0,19.68,1.84
18.41,87.94,532,Spoiled,5,0.891,16.37,27.3,1,17.49,0.4
22.8,85.1,696,Spoiled,5,1.323,20.16,89.2,0,13.19,4.02
37.87,78.87,307,Spoiled,5,0.788,33.55,20.4,1,14.18,0.34
34.17,62.87,312,Spoiled,5,0.235,26.06,84.1,0,16.38,0.75
19.7,42.38,484,Risky,5,1.093,6.55,143.6,0,10.29,0.91
14.36,89.55,236,Risky,5,1.306,12.66,152.7,1,14.65,3.98
5.98,78.29,242,Spoiled,5,0.149,2.49,46.7,0,17.39,0.69
37.32,79.53,498,Spoiled,5,1.294,33.16,28.0,0,13.72,1.04
13.71,68.63,341,Risky,5,0.203,8.04,134.9,0,10.79,0.5
33.08,67.29,270,Spoiled,5,0.661,26.18,192.1,0,13.65,1.12
12.81,45.47,409,Risky,5,0.218,1.31,199.3,0,14.81,0.24
14.22,89.06,447,Spoiled,5,0.568,12.44,69.0,0,19.68,0.36
37.67,47.94,301,Spoiled,5,0.547,24.73,135.4,0,17.47,0.93
13.06,55.65,64,Risky,5,1.485,4.39,31.8,0,18.55,1.29
22.7,48.66,536,Spoiled,5,0.365,11.32,36.9,0,17.23,0.38
37.34,42.09,617,Spoiled,5,1.318,22.27,198.6,1,19.43,2.46
11.9,81.68,180,Spoiled,5,0.329,8.87,154.7,0,17.6,0.04
26.9,39.33,340,Risky,5,0.398,11.89,192.8,1,13.38,9.47
24.16,84.4,422,Spoiled,5,0.582,21.36,178.3,0,17.98,0.82
8.89,87.19,223,Spoiled,5,1.319,6.88,144.6,0,18.58,1.07
32.92,66.31,587,Spoiled,5,0.113,25.78,73.4,0,19.91,1.51
20.96,65.49,385,Risky,5,0.103,14.24,68.6,0,9.96,4.54
20.23,83.56,156,Spoiled,5,1.43,17.35,47.0,0,16.17,2.82
20.84,36.27,478,Risky,5,0.573,5.32,43.3,0,15.49,1.24
12.09,42.49,399,Risky,5,0.334,-0.28,87.4,0,16.07,2.68
30.31,65.46,580,Spoiled,5,0.179,23.1,176.2,0,14.5,0.89
21.01,73.42,679,Spoiled,5,1.249,16.07,178.5,0,18.51,0.99
27.31,60.01,427,Risky,5,0.774,18.85,116.8,0,10.89,1.35
35.73,82.9,221,Spoiled,5,1.112,32.36,173.3,1,14.76,2.88
12.1,39.14,95,Safe,5,0.157,-1.39,150.7,0,10.7,1.0
11.9,68.8,713,Spoiled,5,1.361,6.35,68.6,1,16.25,4.2
9.58,68.09,551,Risky,5,0.672,3.98,102.9,0,14.59,3.55
25.06,58.48,195,Spoiled,5,0.054,16.34,118.8,0,17.99,0.84
33.32,81.58,18,Spoiled,5,0.698,29.73,195.8,0,19.78,1.59
36.04,84.66,185,Spoiled,5,1.468,33.03,127.9,1,11.52,1.28
24.7,83.32,22,Risky,5,0.337,21.67,120.0,0,10.35,0.51
33.52,45.57,334,Spoiled,5,0.416,20.13,118.5,1,15.89,1.41
34.57,59.62,418,Spoiled,5,1.227,25.54,63.9,1,13.67,0.04
20.35,88.01,143,Risky,5,1.135,18.29,102.2,0,11.95,0.21
30.64,49.05,545,Spoiled,5,1.364,18.7,177.4,0,17.56,0.35
22.35,39.27,341,Risky,5,0.208,7.81,160.9,0,13.05,1.48
22.04,43.01,375,Spoiled,5,0.067,8.88,101.2,0,19.42,2.55
19.55,62.88,452,Risky,5,1.446,12.28,92.5,1,15.79,0.25
11.85,43.98,329,Safe,5,0.235,-0.02,59.2,0,10.68,0.04
13.56,82.94,622,Spoiled,5,0.725,10.72,74.3,0,13.11,4.34
35.52,47.17,521,Spoiled,5,0.957,22.51,107.8,0,17.38,6.49
34.12,35.07,196,Spoiled,5,1.223,16.48,177.8,0,17.84,2.66
31.45,58.68,30,Risky,5,1.186,22.36,52.3,0,12.3,1.69
15.27,57.86,563,Spoiled,5,0.65,7.02,41.6,0,17.11,4.17
36.74,88.68,235,Spoiled,5,1.234,34.55,56.6,1,17.23,1.7
10.18,37.41,118,Safe,5,0.903,-3.71,175.3,1,9.07,0.47
13.76,37.44,678,Risky,5,0.74,-0.51,40.7,0,11.57,2.91
13.15,42.12,54,Spoiled,5,0.248,0.56,39.7,1,17.71,0.5
6.19,47.95,286,Risky,5,0.2,-4.01,109.8,0,13.55,0.12
23.85,78.34,594,Spoiled,5,0.132,19.84,78.3,1,9.19,3.71
35.3,85.74,295,Spoiled,5,0.344,32.54,145.5,0,13.12,2.16
28.07,69.91,205,Spoiled,5,1.307,22.05,44.6,0,19.09,0.85
10.23,66.91,53,Risky,5,0.213,4.36,191.2,1,9.88,6.88
16.17,88.24,26,Risky,5,0.06,14.22,128.2,1,11.78,0.1
27.64,42.19,628,Spoiled,5,0.051,13.62,189.0,1,13.75,2.01
12.1,81.75,457,Risky,5,0.514,9.07,91.9,0,12.2,1.35
25.81,79.98,259,Spoiled,5,1.184,22.08,116.0,0,14.71,3.71
12.52,81.1,5,Risky,5,0.814,9.37,183.0,0,9.17,2.4
6.34,60.14,116,Safe,5,1.301,-0.82,198.1,0,10.22,0.25
29.49,40.28,535,Risky,5,1.15,14.56,46.6,0,10.4,2.17
16.86,63.69,576,Risky,5,0.391,9.93,130.5,0,9.63,2.18
27.59,76.34,136,Spoiled,5,1.026,23.04,47.3,0,16.05,3.86
23.92,45.35,590,Spoiled,5,0.457,11.37,40.6,1,19.67,0.98
12.41,53.08,639,Risky,5,0.401,3.12,197.1,0,14.77,2.03
31.0,71.12,285,Spoiled,5,0.255,25.14,68.8,0,9.03,4.88
27.07,83.93,289,Spoiled,5,1.288,24.11,132.7,1,15.2,7.17
28.81,85.62,326,Spoiled,5,0.976,26.15,159.2,0,11.93,2.04
32.8,88.06,205,Spoiled,5,0.889,30.55,74.4,0,9.43,0.07
16.42,64.83,601,Risky,5,0.198,9.78,144.8,0,14.2,1.96
29.92,48.96,527,Risky,5,0.985,18.01,179.0,0,13.28,3.01
27.31,64.46,108,Spoiled,5,0.801,20.0,146.4,0,16.73,1.27
31.67,39.28,292,Spoiled,5,0.718,16.11,78.6,1,11.32,1.6
17.65,73.84,45,Risky,5,0.129,12.92,49.9,0,13.84,0.26
5.03,41.68,431,Risky,5,1.234,-6.91,93.8,0,18.35,4.17
7.53,67.79,237,Safe,5,0.2,1.96,154.9,0,14.59,2.36
14.92,77.62,577,Spoiled,5,0.887,11.04,65.9,0,16.95,0.84
11.97,88.51,454,Spoiled,5,0.362,10.13,36.1,1,19.81,4.2
30.71,78.97,169,Spoiled,5,0.596,26.63,176.1,0,18.59,0.62
23.37,42.33,371,Risky,5,0.854,9.84,50.7,0,17.68,1.27
20.75,72.89,707,Risky,5,1.389,15.71,70.2,0,12.32,5.65
35.21,78.65,313,Spoiled,5,0.865,30.92,155.3,0,13.61,0.06
33.41,52.41,230,Risky,5,1.202,22.32,120.1,0,15.68,0.34
22.32,62.92,726,Risky,5,0.647,14.91,114.2,0,10.3,0.76
24.74,73.43,534,Spoiled,5,0.991,19.66,145.1,1,9.75,6.6
35.15,48.0,475,Spoiled,5,0.884,22.46,44.1,0,16.63,0.15
34.07,51.27,118,Risky,5,0.091,22.56,118.5,0,10.69,1.61
25.14,57.62,298,Spoiled,5,0.129,16.18,32.9,1,14.6,2.37
35.01,68.51,78,Spoiled,5,1.461,28.33,94.1,1,11.69,0.1
25.4,48.9,129,Risky,5,0.718,13.87,30.1,0,15.61,0.3
13.75,38.69,576,Spoiled,5,0.167,-0.07,126.3,1,16.14,0.22
34.76,66.37,669,Spoiled,5,1.434,27.54,166.3,1,12.67,0.98
36.88,76.7,653,Spoiled,5,0.675,32.09,154.7,0,16.47,0.97
19.94,72.11,341,Spoiled,5,0.153,14.76,60.7,0,17.86,1.71
9.85,82.94,278,Risky,5,0.998,7.09,163.3,0,11.93,0.17
14.17,60.31,52,Risky,5,0.492,6.59,29.6,1,14.07,1.94
33.61,65.08,275,Spoiled,5,0.169,26.12,190.9,0,11.1,1.54
33.28,58.25,285,Spoiled,5,1.287,23.95,156.1,0,16.0,1.49
37.16,51.59,558,Spoiled,5,1.441,25.5,95.8,1,18.18,0.87
26.28,43.94,326,Risky,5,1.254,13.02,118.1,0,11.05,1.99
23.23,56.28,677,Risky,5,0.202,14.03,168.6,1,10.38,0.34
6.84,42.45,61,Risky,5,0.987,-5.04,187.2,1,13.58,6.49
30.13,55.86,194,Risky,5,0.836,20.33,36.3,0,9.54,1.39
24.72,77.05,568,Spoiled,5,1.347,20.42,27.9,0,10.11,5.94
14.55,56.76,580,Risky,5,0.142,6.07,36.1,0,14.08,0.45
9.59,46.27,384,Risky,5,0.295,-1.38,83.5,0,13.87,1.53
35.06,67.41,385,Spoiled,5,1.209,28.1,112.4,1,11.34,2.21
37.69,78.49,107,Spoiled,5,0.843,33.29,92.5,0,18.84,0.78
13.1,60.05,387,Risky,5,0.242,5.52,79.4,0,10.12,4.21
31.32,68.37,691,Spoiled,5,1.181,24.78,146.6,0,13.36,0.45
35.99,49.62,237,Risky,5,1.423,23.77,138.4,0,11.9,0.17
33.9,49.77,173,Spoiled,5,0.609,21.91,94.2,0,17.93,0.78
30.15,50.19,484,Spoiled,5,1.247,18.62,193.9,0,19.24,3.75
27.02,54.41,419,Risky,5,0.626,17.02,173.5,0,10.66,3.19
33.6,65.49,366,Risky,5,1.138,26.22,71.3,0,9.86,1.95
9.93,43.39,689,Spoiled,5,1.294,-1.94,163.0,0,16.54,1.84
17.41,48.36,61,Safe,5,0.599,6.39,191.2,0,11.79,3.99
14.52,74.72,290,Risky,5,1.197,10.08,177.8,0,15.47,5.5
27.18,48.05,66,Safe,5,1.49,15.22,197.3,0,10.43,2.79
30.6,64.99,673,Spoiled,5,0.42,23.25,90.2,1,12.18,1.29
25.16,66.03,399,Spoiled,5,1.066,18.35,114.9,1,13.72,8.48
31.41,52.25,102,Risky,5,0.208,20.43,98.7,0,11.28,0.03
32.15,36.42,249,Risky,5,0.102,15.35,42.2,0,13.51,0.87
16.16,77.81,387,Spoiled,5,0.671,12.28,51.9,0,16.06,6.58
9.45,67.76,272,Risky,5,1.154,3.79,116.9,1,10.75,1.53
35.55,39.32,260,Spoiled,5,0.658,19.57,192.0,0,18.82,7.26
37.04,55.13,235,Risky,5,1.464,26.51,180.0,0,12.88,1.69
9.03,43.63,723,Spoiled,5,0.088,-2.69,176.6,0,18.73,1.77
37.26,36.72,660,Spoiled,5,0.197,19.97,98.7,0,11.54,0.37
5.48,38.27,405,Risky,5,0.131,-7.61,196.5,0,17.52,1.52
26.02,89.72,400,Spoiled,5,0.501,24.19,165.4,0,11.77,6.5
22.07,65.75,196,Safe,5,0.465,15.36,37.9,0,13.19,0.85
27.29,76.56,595,Spoiled,5,0.92,22.8,176.5,0,10.55,2.14
29.33,80.51,151,Spoiled,5,0.367,25.62,135.1,0,16.3,0.1
26.88,37.76,226,Risky,5,0.908,11.25,67.1,1,11.58,0.36
33.43,71.78,184,Spoiled,5,0.197,27.62,48.2,1,12.06,0.07
15.45,44.66,323,Safe,5,1.47,3.46,100.6,0,11.81,0.84
19.89,77.15,458,Spoiled,5,0.286,15.76,138.0,1,9.46,2.12
21.88,66.04,514,Spoiled,5,1.255,15.24,100.3,0,17.14,1.38
17.27,78.34,562,Spoiled,5,1.036,13.46,62.5,0,16.48,1.4
10.41,35.42,122,Safe,5,1.11,-4.24,179.2,0,10.33,2.61
32.76,76.08,683,Spoiled,5,0.245,27.97,78.7,0,9.69,1.55
8.78,45.82,206,Risky,5,0.558,-2.25,37.1,1,14.64,1.55
14.24,58.03,576,Risky,5,0.125,6.1,92.0,0,11.24,3.84
12.6,54.15,678,Risky,5,1.285,3.58,156.1,0,10.13,3.14
22.86,72.39,235,Risky,5,1.356,17.62,145.8,1,14.24,1.54
14.63,59.14,377,Risky,5,0.149,6.74,112.3,0,14.37,2.98
30.65,48.78,50,Risky,5,1.186,18.62,147.3,0,11.21,0.27
5.68,56.35,267,Risky,5,0.97,-2.32,127.6,0,19.73,0.2
9.07,49.14,658,Risky,5,0.306,-1.04,61.9,1,10.59,0.99
30.91,79.52,511,Spoiled,5,1.386,26.94,156.4,1,14.5,1.41
8.17,41.31,294,Safe,5,1.167,-4.19,80.4,0,12.21,2.49
16.46,80.51,514,Risky,5,1.118,13.09,145.3,0,9.05,1.12
20.13,87.42,380,Spoiled,5,0.284,17.97,181.9,0,15.25,0.66
30.12,64.37,444,Spoiled,5,0.291,22.64,61.7,0,11.83,8.4
12.88,50.67,167,Safe,5,1.272,2.9,161.1,0,15.33,0.73
37.88,72.17,378,Spoiled,5,0.892,31.98,48.0,0,19.02,0.72
17.16,75.64,508,Spoiled,5,0.193,12.82,154.4,1,16.78,1.25
25.81,72.57,616,Spoiled,5,1.077,20.5,157.3,0,19.32,1.29
11.98,64.1,355,Spoiled,5,1.292,5.4,43.4,1,19.81,0.73
32.98,53.49,704,Spoiled,5,0.395,22.26,68.9,0,13.16,2.21
35.02,79.74,83,Spoiled,5,1.325,30.98,48.2,1,18.04,2.78
6.69,70.79,645,Risky,5,0.867,1.77,187.9,0,13.32,2.77
11.03,54.22,565,Spoiled,5,0.302,2.13,170.9,0,17.71,1.51
27.39,50.1,635,Spoiled,5,1.175,16.06,64.8,0,18.83,0.8
12.59,60.58,438,Spoiled,5,0.247,5.17,57.2,0,16.25,6.83
10.8,68.81,518,Spoiled,5,0.605,5.3,195.0,0,19.01,7.35
10.26,37.95,316,Risky,5,0.575,-3.45,32.9,0,16.97,3.23
14.08,73.46,259,Risky,5,0.795,9.41,173.5,0,10.92,0.08
5.04,35.92,571,Risky,5,0.331,-8.82,76.6,0,10.39,3.12
29.36,36.61,603,Risky,5,0.788,12.97,118.4,0,11.51,0.1
13.75,86.79,350,Spoiled,5,0.061,11.59,199.8,0,17.54,1.23
31.71,47.52,41,Spoiled,5,0.93,19.17,52.2,0,17.85,0.42
24.64,69.87,21,Risky,5,1.073,18.76,29.3,0,18.84,2.08
31.01,81.19,379,Spoiled,5,0.139,27.39,36.8,0,19.69,0.54
25.44,36.34,516,Risky,5,0.95,9.41,49.8,0,11.9,5.79
32.53,41.38,159,Spoiled,5,1.461,17.7,154.4,0,16.59,3.8
21.82,46.02,412,Risky,5,0.843,9.68,173.5,0,16.34,3.67
31.78,55.79,205,Risky,5,0.251,21.84,122.7,0,13.16,0.98
36.88,42.31,625,Spoiled,5,1.492,21.94,143.9,0,11.66,0.97
34.6,50.18,89,Risky,5,0.794,22.69,166.0,0,12.16,0.69
6.98,80.33,642,Risky,5,0.789,3.83,92.4,0,12.51,0.58
16.02,84.49,104,Risky,5,0.757,13.4,20.3,1,11.78,3.0
22.04,46.95,655,Spoiled,5,0.124,10.18,76.6,0,16.81,2.95
32.83,87.27,392,Spoiled,5,0.247,30.42,137.2,0,12.5,0.33
29.96,75.01,463,Spoiled,5,0.397,25.03,34.3,0,18.87,3.06
36.8,66.46,610,Spoiled,5,0.218,29.5,55.3,0,19.85,0.29
31.65,86.81,558,Spoiled,5,1.137,29.17,184.3,1,16.56,0.41
13.21,82.5,384,Spoiled,5,0.714,10.29,70.3,0,15.86,0.72
24.99,87.37,464,Spoiled,5,1.374,22.74,62.6,0,16.99,0.44
36.67,62.5,358,Spoiled,5,0.082,28.31,152.3,0,17.19,4.97
28.78,77.99,665,Spoiled,5,1.053,24.55,184.6,0,14.05,3.06
5.31,57.38,606,Spoiled,5,1.327,-2.43,40.5,1,16.87,0.07
17.28,47.51,302,Risky,5,1.255,6.01,39.3,0,17.05,4.36
11.72,78.06,684,Risky,5,1.236,8.02,106.8,0,12.65,1.11
11.99,57.03,37,Risky,5,0.167,3.74,39.3,1,15.24,2.99
26.75,39.79,35,Safe,5,0.388,11.93,195.9,0,10.15,1.17
33.43,67.22,450,Spoiled,5,0.736,26.5,119.9,1,10.52,0.15
23.43,55.26,624,Spoiled,5,1.47,13.94,139.4,1,18.01,3.97
26.21,57.61,478,Risky,5,1.388,17.17,186.9,0,14.93,0.28
19.18,35.41,494,Risky,5,1.485,3.51,31.2,0,14.78,1.21
17.54,74.91,389,Spoiled,5,1.353,13.04,156.0,0,16.4,3.28
30.4,82.0,591,Spoiled,5,0.994,26.97,169.1,0,16.74,1.77
28.82,44.37,289,Risky,5,1.192,15.46,62.8,0,10.61,1.91
29.22,38.98,535,Spoiled,5,0.698,13.81,130.2,0,19.61,2.62
36.98,38.57,696,Spoiled,5,0.461,20.52,95.6,0,11.47,6.04
20.83,56.22,697,Risky,5,0.777,11.78,171.0,0,11.71,0.27
13.96,73.35,38,Risky,5,0.355,9.27,180.7,1,12.13,3.1
34.77,58.75,408,Spoiled,5,0.786,25.48,31.1,0,15.59,0.19
31.83,78.99,406,Spoiled,5,0.645,27.72,121.4,1,12.97,1.58
9.19,73.83,388,Risky,5,1.063,4.77,195.6,0,10.11,2.24
11.66,73.79,9,Spoiled,5,0.067,7.14,158.7,0,17.51,0.68
35.47,64.17,142,Spoiled,5,0.962,27.64,174.8,1,18.57,2.0
24.03,57.96,385,Spoiled,5,0.289,15.23,53.6,0,16.68,0.22
32.63,59.13,133,Spoiled,5,1.282,23.59,154.7,0,17.94,0.6
17.16,75.12,101,Spoiled,5,1.064,12.71,156.7,1,19.47,0.16
20.62,86.94,224,Spoiled,5,0.085,18.36,45.8,0,15.02,1.36
34.31,62.01,106,Spoiled,5,0.124,25.96,165.1,0,17.9,1.36
30.11,73.99,374,Spoiled,5,0.638,24.95,70.1,0,17.21,0.13
28.28,69.47,291,Risky,5,1.184,22.15,118.2,0,13.0,2.29
36.33,72.53,112,Spoiled,5,0.721,30.58,92.9,0,13.76,0.32
37.71,71.96,33,Spoiled,5,0.158,31.76,168.5,0,16.92,3.6
21.78,53.32,293,Risky,5,0.372,11.86,185.4,1,11.53,1.84
35.75,77.9,513,Spoiled,5,0.693,31.28,140.0,1,17.25,1.05
20.06,36.96,499,Risky,5,0.745,4.9,32.5,0,14.94,2.32
19.14,56.08,96,Risky,5,0.088,10.17,85.4,0,17.41,0.33
37.72,54.26,171,Risky,5,0.391,26.87,196.8,0,10.14,4.25
31.64,75.8,553,Spoiled,5,1.374,26.83,33.1,0,13.36,0.1
11.3,79.81,392,Spoiled,5,0.945,7.94,114.4,0,17.98,0.65
33.32,73.78,290,Spoiled,5,1.398,27.99,42.2,1,16.46,0.07
11.64,81.97,86,Spoiled,5,1.172,8.66,194.1,0,18.84,3.24
23.11,80.64,530,Spoiled,5,0.524,19.59,144.7,1,15.65,7.32
12.67,73.12,211,Risky,5,0.739,7.98,34.3,0,16.77,9.54
12.86,88.75,74,Risky,5,0.925,11.05,191.3,0,11.8,1.67
15.3,63.55,295,Risky,5,0.407,8.42,133.6,0,19.14,0.94
20.76,84.54,286,Spoiled,5,0.521,18.06,24.5,1,13.12,0.8
35.66,62.91,646,Spoiled,5,1.357,27.48,181.2,1,11.47,1.02
