Temperature,Humidity,Storage_Days,Spoilage_Label,Grain_Type,Airflow,Dew_Point,Ambient_Light,Pest_Presence,Grain_Moisture,Rainfall
31.61,78.4,315,Spoiled,3,0.761,27.38,177.8,0,21.74,3.78
34.0,76.57,563,Spoiled,3,0.863,29.28,84.3,0,17.05,0.79
33.84,45.42,177,Spoiled,3,1.098,20.37,143.8,0,19.23,1.79
16.16,72.05,714,Spoiled,3,0.545,11.12,163.6,0,20.01,0.53
19.24,67.91,615,Risky,3,0.509,13.16,41.5,1,15.54,0.96
20.54,72.23,538,Risky,3,0.347,15.36,106.2,0,12.79,0.42
34.12,50.91,143,Spoiled,3,1.327,22.49,85.0,1,19.19,0.16
19.51,47.91,429,Risky,3,0.524,8.17,153.7,0,12.78,1.21
38.31,84.29,95,Spoiled,3,1.261,35.17,102.3,0,15.98,0.89
40.64,71.69,191,Spoiled,3,0.813,34.5,66.5,0,21.41,1.82
31.94,51.01,622,Risky,3,0.778,20.52,62.8,0,10.5,3.79
36.86,73.62,597,Spoiled,3,1.196,31.35,142.0,0,14.37,0.68
19.96,66.37,342,Safe,3,1.009,13.5,67.9,0,11.58,2.11
15.71,58.44,85,Risky,3,0.078,7.58,111.8,0,17.78,0.4
40.69,79.24,51,Risky,3,1.077,36.37,59.8,0,12.15,0.99
22.87,61.82,98,Risky,3,0.88,15.15,108.0,0,21.48,1.07
34.75,55.29,654,Spoiled,3,0.676,24.44,101.1,0,21.12,0.47
30.2,89.12,429,Spoiled,3,0.504,28.2,48.9,0,16.17,1.31
33.95,41.0,51,Risky,3,1.307,18.82,184.6,0,14.04,1.07
34.47,41.13,5,Spoiled,3,0.323,19.33,192.9,1,17.57,1.05
15.02,82.98,388,Spoiled,3,0.093,12.15,70.3,0,15.06,2.93
32.98,64.58,69,Risky,3,0.132,25.39,55.5,0,10.26,1.42
32.41,76.81,145,Risky,3,1.41,27.8,24.4,0,13.38,2.64
29.27,56.18,255,Spoiled,3,0.476,19.62,21.3,1,16.51,1.89
15.19,49.07,178,Safe,3,1.225,4.56,32.4,0,11.21,0.32
30.66,71.56,143,Risky,3,0.104,24.92,140.9,0,15.32,2.56
35.68,68.39,245,Spoiled,3,1.182,28.93,168.0,1,21.99,1.82
26.78,40.06,77,Risky,3,0.216,12.06,25.3,0,17.86,1.9
21.57,71.55,470,Risky,3,0.882,16.2,25.4,0,16.24,2.57
26.17,75.57,572,Spoiled,3,0.563,21.5,179.9,1,19.11,2.04
23.73,74.2,192,Risky,3,0.471,18.85,139.3,0,17.32,2.59
17.86,46.06,679,Risky,3,0.483,6.09,194.5,0,15.57,2.7
22.76,54.36,313,Safe,3,0.994,13.06,46.9,0,15.6,3.28
41.88,83.91,601,Spoiled,3,0.893,38.58,95.8,0,16.13,7.66
19.31,51.76,729,Spoiled,3,0.539,9.13,67.9,1,19.31,1.15
17.43,49.07,61,Safe,3,1.496,6.62,112.4,0,17.17,0.41
24.46,83.12,140,Spoiled,3,1.065,21.4,197.5,1,17.97,0.17
35.41,67.46,621,Spoiled,3,0.52,28.44,32.8,1,13.25,0.12
21.34,60.42,551,Spoiled,3,0.768,13.36,107.7,0,19.83,2.67
35.25,41.15,233,Risky,3,0.475,20.03,118.9,0,11.26,3.31
40.59,83.52,257,Spoiled,3,0.402,37.23,40.3,0,10.09,1.79
19.23,64.68,548,Spoiled,3,1.267,12.41,132.6,0,21.59,2.95
37.95,52.89,357,Spoiled,3,1.424,26.64,140.3,0,18.79,2.22
29.0,47.71,422,Risky,3,0.337,16.77,44.3,0,16.25,1.55
36.92,70.24,365,Spoiled,3,1.137,30.58,155.5,1,21.21,0.5
19.11,69.78,90,Risky,3,1.129,13.46,35.4,0,19.35,2.2
24.62,94.01,28,Risky,3,0.155,23.59,185.8,0,10.21,2.55
25.15,60.18,32,Risky,3,1.437,16.87,123.9,0,20.59,0.9
30.34,60.71,719,Risky,3,1.213,21.88,67.7,0,14.57,4.06
41.1,69.27,610,Spoiled,3,0.521,34.32,50.6,1,15.24,8.55
23.62,55.61,342,Risky,3,0.305,14.21,162.4,0,19.81,3.65
40.02,85.62,599,Spoiled,3,1.098,37.13,88.8,0,14.69,0.19
39.0,57.21,46,Spoiled,3,0.164,28.96,141.3,0,21.48,1.27
33.17,72.74,515,Spoiled,3,0.443,27.6,30.3,0,16.81,0.58
21.77,63.57,24,Safe,3,0.206,14.55,115.9,0,14.75,1.39
28.21,42.26,53,Spoiled,3,1.307,14.16,197.9,1,19.55,3.01
25.23,48.7,523,Spoiled,3,1.196,13.65,194.1,1,16.37,5.08
41.76,67.87,228,Spoiled,3,1.423,34.58,117.3,1,20.85,3.37
41.13,94.02,681,Spoiled,3,1.184,39.97,76.4,0,16.43,0.49
23.8,44.94,344,Spoiled,3,0.375,11.12,133.7,1,19.16,3.14
26.22,71.04,293,Risky,3,0.957,20.54,116.4,0,12.96,4.73
34.96,83.26,18,Spoiled,3,0.366,31.68,91.9,0,19.88,0.34
28.68,58.3,450,Spoiled,3,0.786,19.67,58.1,1,17.98,0.14
21.44,60.85,659,Risky,3,0.429,13.56,42.8,0,12.48,1.82
20.32,61.18,528,Spoiled,3,0.584,12.59,162.2,0,18.26,2.01
37.31,93.47,382,Spoiled,3,0.672,36.07,32.2,1,21.68,1.26
34.07,40.05,175,Spoiled,3,0.602,18.55,68.9,1,21.62,0.98
39.87,54.13,432,Spoiled,3,1.122,28.81,57.9,0,12.14,0.06
41.18,51.6,105,Spoiled,3,0.342,29.18,157.5,0,18.2,0.37
19.29,92.18,364,Spoiled,3,0.778,17.99,155.4,1,18.35,3.53
40.31,46.01,692,Spoiled,3,0.507,26.42,86.9,0,11.4,3.79
20.06,60.46,284,Safe,3,1.096,12.17,113.4,0,14.09,3.38
26.73,61.37,305,Risky,3,0.616,18.67,153.1,0,12.53,0.65
15.52,79.94,658,Risky,3,1.355,12.07,181.2,0,11.75,2.26
38.91,80.21,238,Spoiled,3,0.797,34.86,84.1,0,21.36,3.34
32.78,55.52,326,Risky,3,1.459,22.68,62.3,0,16.95,0.17
34.78,72.65,684,Spoiled,3,1.448,29.12,39.0,0,17.73,0.39
31.61,44.28,424,Spoiled,3,0.123,17.95,76.9,1,11.72,0.18
33.39,47.51,443,Spoiled,3,0.835,20.69,83.7,0,16.2,7.38
17.31,74.18,361,Risky,3,1.342,12.66,76.6,0,10.31,0.11
22.34,64.79,159,Safe,3,1.24,15.38,124.5,0,13.96,3.01
37.81,65.51,693,Spoiled,3,0.833,30.2,32.4,0,20.44,0.37
31.92,60.26,296,Risky,3,0.626,23.24,64.1,1,13.49,3.23
33.01,80.87,1,Spoiled,3,1.006,29.27,96.7,0,16.81,0.57
20.37,62.73,562,Risky,3,1.411,13.02,91.7,0,10.14,3.86
28.8,90.06,576,Spoiled,3,0.578,27.0,56.5,0,17.33,2.01
31.54,51.15,606,Risky,3,0.586,20.2,185.5,0,11.01,3.42
19.65,46.2,699,Risky,3,1.159,7.77,178.2,0,10.4,0.1
21.55,65.79,325,Spoiled,3,0.199,14.87,45.1,0,18.18,5.08
17.77,72.78,70,Risky,3,0.763,12.82,199.0,0,16.93,2.55
33.67,71.24,534,Spoiled,3,0.756,27.72,51.7,0,15.63,2.42
36.2,59.96,104,Risky,3,1.435,27.16,179.6,0,15.99,5.17
33.93,59.83,49,Risky,3,0.968,25.0,193.6,0,16.9,0.43
27.78,76.55,339,Risky,3,0.762,23.27,193.7,0,13.13,3.05
22.83,72.57,388,Risky,3,1.191,17.63,43.3,1,11.85,2.99
31.88,72.71,215,Risky,3,1.259,26.35,50.8,0,11.48,1.81
22.85,64.67,710,Spoiled,3,1.015,15.84,129.6,0,18.86,1.25
20.58,50.53,273,Spoiled,3,1.054,9.94,118.8,1,19.86,2.54
21.82,68.62,302,Risky,3,0.568,15.79,175.1,0,17.94,2.39
20.76,44.32,459,Spoiled,3,0.475,8.16,155.9,0,21.83,4.0
23.27,65.52,42,Risky,3,0.182,16.44,156.5,1,15.03,0.09
39.53,42.78,724,Spoiled,3,1.396,24.5,170.2,0,20.98,4.92
31.04,67.47,518,Risky,3,1.44,24.29,97.6,0,12.38,0.07
25.19,71.63,556,Risky,3,0.692,19.69,49.6,0,13.59,0.1
33.65,92.0,581,Spoiled,3,0.918,32.16,64.3,0,18.96,2.74
38.26,54.99,426,Spoiled,3,0.301,27.59,136.3,1,17.41,0.43
27.85,57.69,539,Risky,3,1.014,18.73,64.2,0,17.22,1.04
21.32,82.81,550,Spoiled,3,1.43,18.27,50.8,0,21.95,1.74
21.07,43.14,293,Risky,3,0.289,8.05,147.6,0,16.93,0.0
35.78,47.92,135,Risky,3,0.319,23.0,101.6,0,14.59,0.08
29.64,88.23,136,Risky,3,0.701,27.48,38.7,0,15.75,1.61
35.23,44.61,102,Spoiled,3,0.173,21.33,38.5,1,17.42,2.74
30.72,91.31,510,Spoiled,3,0.165,29.13,46.9,0,18.51,1.7
23.3,49.47,449,Risky,3,1.351,12.12,94.0,0,15.47,2.36
36.16,87.54,330,Spoiled,3,0.365,33.75,93.5,1,10.14,0.89
19.02,56.05,7,Risky,3,0.696,10.05,52.9,0,19.97,1.21
24.25,42.88,597,Spoiled,3,0.793,10.82,88.8,0,20.4,0.46
20.96,68.8,588,Risky,3,1.112,15.01,57.5,0,12.72,3.84
37.65,67.42,448,Spoiled,3,0.791,30.56,70.7,0,18.12,4.23
18.77,72.69,172,Safe,3,1.408,13.76,111.5,0,12.95,6.97
35.47,42.43,536,Spoiled,3,1.477,20.73,36.9,0,14.36,1.0
25.78,89.46,567,Spoiled,3,1.156,23.91,127.8,0,17.41,6.01
29.78,81.81,585,Spoiled,3,0.059,26.33,189.4,0,21.23,0.42
35.96,61.5,578,Spoiled,3,1.304,27.37,36.0,0,10.01,1.83
38.12,40.5,271,Spoiled,3,1.151,22.33,63.3,0,18.83,1.71
22.61,83.05,549,Spoiled,3,0.324,19.58,43.9,0,18.84,0.52
34.35,53.66,347,Spoiled,3,1.451,23.57,138.4,0,21.79,1.55
35.25,66.24,568,Spoiled,3,0.286,27.97,161.4,0,13.38,3.06
26.99,58.64,355,Risky,3,0.418,18.18,95.5,0,15.58,0.94
38.06,49.44,470,Spoiled,3,0.363,25.6,48.4,0,11.64,0.83
37.45,66.58,165,Spoiled,3,0.134,30.15,37.4,0,17.27,4.08
26.3,89.24,561,Spoiled,3,0.252,24.38,158.5,1,17.13,2.98
29.35,87.76,510,Spoiled,3,1.48,27.1,99.8,0,12.44,0.07
15.44,94.52,205,Risky,3,0.328,14.56,159.0,0,11.2,2.53
30.96,65.86,343,Risky,3,0.561,23.81,68.3,0,12.23,0.04
19.0,87.53,625,Risky,3,0.566,16.88,89.2,0,13.18,3.0
35.48,60.68,364,Spoiled,3,0.312,26.69,175.4,0,14.88,0.33
30.59,69.12,694,Spoiled,3,0.712,24.27,73.6,1,15.9,0.53
15.6,68.57,232,Spoiled,3,0.22,9.84,163.7,0,19.53,2.53
33.3,66.33,205,Spoiled,3,1.298,26.15,126.2,0,19.02,0.76
25.81,44.72,7,Risky,3,0.106,12.87,117.4,0,18.57,0.81
22.04,71.68,71,Risky,3,0.846,16.68,54.0,0,20.69,0.45
41.73,76.12,353,Spoiled,3,0.828,36.63,51.4,0,19.95,2.94
34.8,56.34,89,Risky,3,0.347,24.8,79.3,0,14.58,0.33
35.18,46.68,646,Spoiled,3,0.324,22.03,27.2,0,11.98,0.36
23.16,42.55,486,Spoiled,3,1.173,9.73,131.3,0,20.69,0.35
30.74,65.29,451,Spoiled,3,0.147,23.46,191.2,0,18.43,2.46
27.71,69.07,301,Risky,3,0.213,21.51,124.4,0,11.42,3.99
20.56,73.54,544,Spoiled,3,1.164,15.66,44.4,1,17.78,0.24
23.1,42.93,730,Spoiled,3,1.151,9.8,97.3,0,21.76,5.15
38.19,52.85,518,Spoiled,3,0.823,26.85,49.4,0,12.01,1.59
25.26,71.46,456,Spoiled,3,1.173,19.72,47.0,1,13.63,1.9
32.47,44.9,592,Spoiled,3,0.536,18.95,23.1,0,20.87,1.24
30.48,68.23,414,Spoiled,3,0.735,23.95,22.3,0,18.33,5.68
41.82,60.71,486,Spoiled,3,0.769,32.63,188.6,0,12.05,1.04
21.55,49.81,290,Risky,3,0.799,10.62,42.0,1,10.37,3.39
29.72,81.84,523,Spoiled,3,1.023,26.27,118.2,0,15.35,1.72
38.78,57.92,242,Risky,3,0.739,28.97,37.4,0,10.89,1.17
36.78,83.11,77,Spoiled,3,0.848,33.43,134.3,0,20.01,0.96
30.29,89.3,56,Risky,3,1.475,28.32,186.1,0,11.82,1.6
29.56,86.0,166,Spoiled,3,0.349,26.96,45.4,0,16.09,2.58
28.12,54.82,336,Risky,3,0.239,18.16,68.0,0,13.04,0.59
36.8,48.95,311,Spoiled,3,1.485,24.29,188.6,0,20.91,1.34
27.39,41.54,158,Risky,3,0.051,13.16,86.0,0,19.94,2.08
33.33,58.82,639,Spoiled,3,0.289,24.16,53.9,0,15.61,4.31
20.18,85.13,173,Spoiled,3,0.75,17.6,118.6,1,20.92,1.17
38.71,54.81,295,Spoiled,3,0.114,27.95,93.3,0,19.3,0.55
15.15,83.08,517,Risky,3,0.668,12.3,134.9,0,10.14,1.57
21.43,76.23,715,Risky,3,0.728,17.07,121.7,0,11.29,1.44
24.05,79.76,242,Spoiled,3,0.903,20.33,196.6,1,15.91,3.98
32.19,94.64,94,Risky,3,0.933,31.22,168.9,0,12.7,4.77
41.57,57.35,533,Spoiled,3,0.076,31.39,104.1,0,16.15,1.39
20.91,77.54,28,Risky,3,0.536,16.83,177.8,0,16.02,0.72
23.19,68.53,168,Risky,3,1.125,17.07,24.5,0,21.23,0.74
41.36,55.79,467,Spoiled,3,0.219,30.71,107.6,0,21.4,4.04
37.6,42.96,343,Risky,3,1.448,22.84,52.5,0,12.96,0.26
28.72,40.3,556,Risky,3,0.629,13.88,192.2,1,12.88,0.62
33.04,44.34,158,Risky,3,1.115,19.26,53.0,0,11.85,1.55
41.74,83.47,515,Spoiled,3,0.645,38.34,74.2,0,18.4,0.14
16.58,43.8,163,Risky,3,0.733,4.21,147.4,1,16.16,1.06
22.57,87.33,205,Spoiled,3,1.484,20.35,180.6,1,14.12,6.86
33.3,88.16,288,Spoiled,3,0.305,31.06,41.1,0,13.63,2.89
35.75,75.87,169,Spoiled,3,1.322,30.81,109.8,0,20.95,3.07
40.71,71.53,662,Spoiled,3,0.713,34.52,42.9,0,10.08,0.84
35.12,42.18,691,Spoiled,3,1.145,20.32,149.8,0,20.76,4.1
40.02,60.58,189,Spoiled,3,1.334,30.91,114.6,0,18.57,1.92
25.77,51.49,267,Safe,3,1.405,15.0,163.1,0,13.83,3.05
40.63,57.3,124,Spoiled,3,0.109,30.5,53.9,0,18.55,1.11
31.95,50.15,679,Risky,3,0.467,20.26,165.7,0,12.25,0.41
21.39,44.55,143,Risky,3,0.887,8.81,131.6,1,14.45,0.02
28.64,77.31,588,Spoiled,3,0.503,24.27,180.7,0,17.79,0.11
19.13,57.09,616,Spoiled,3,0.098,10.43,196.2,0,19.35,1.01
28.2,69.76,165,Risky,3,0.988,22.14,136.5,0,19.6,2.43
27.32,80.23,464,Spoiled,3,0.581,23.6,128.9,0,18.37,1.53
21.39,67.9,709,Spoiled,3,1.376,15.21,82.8,0,20.9,1.82
17.29,84.15,201,Spoiled,3,0.391,14.59,163.7,0,17.3,0.43
26.2,57.91,587,Risky,3,0.685,17.25,81.4,0,14.91,0.26
34.71,43.78,234,Risky,3,0.747,20.55,73.8,0,13.11,1.56
22.2,63.8,92,Safe,3,1.105,15.01,159.9,0,11.94,0.45
38.74,64.65,168,Risky,3,1.158,30.85,60.7,0,11.9,3.94
23.61,49.24,530,Risky,3,0.917,12.33,104.3,0,15.3,0.19
35.86,55.44,170,Risky,3,1.311,25.51,33.6,0,14.07,3.69
17.53,48.99,340,Risky,3,1.006,6.69,28.6,0,19.54,7.17
38.46,55.37,103,Spoiled,3,0.197,27.9,71.4,1,11.97,0.65
29.33,63.86,675,Spoiled,3,0.068,21.76,182.0,1,16.33,1.29
19.56,64.15,119,Safe,3,1.246,12.6,151.1,0,13.35,0.64
39.71,58.82,398,Spoiled,3,0.949,30.11,189.6,0,17.28,4.18
22.16,81.17,529,Spoiled,3,0.833,18.77,54.5,0,15.34,0.21
17.76,55.18,14,Risky,3,0.524,8.65,78.8,0,21.58,2.84
35.78,64.09,427,Spoiled,3,0.57,27.91,117.8,1,21.28,0.82
33.35,70.2,296,Spoiled,3,0.124,27.16,25.8,0,16.62,4.13
37.68,81.35,227,Spoiled,3,1.421,33.92,147.5,0,12.39,1.69
25.9,59.9,712,Risky,3,0.224,17.5,136.1,1,12.34,3.03
24.23,81.09,659,Spoiled,3,0.232,20.77,167.2,0,21.84,4.76
41.28,87.37,305,Spoiled,3,1.225,38.74,98.9,0,14.3,2.11
37.06,63.01,375,Spoiled,3,0.419,28.82,109.9,0,11.21,0.83
41.49,73.01,649,Spoiled,3,0.332,35.64,178.6,1,12.85,0.47
39.7,63.08,91,Spoiled,3,0.678,31.32,28.7,0,18.79,3.71
23.59,61.79,621,Risky,3,1.335,15.82,23.1,1,12.29,1.1
33.8,75.31,417,Spoiled,3,0.35,28.8,70.7,0,11.21,1.82
41.09,45.31,426,Spoiled,3,1.186,26.87,187.6,0,20.71,0.13
18.72,51.66,290,Spoiled,3,1.363,8.56,161.0,1,19.61,1.79
27.35,57.88,444,Risky,3,0.963,18.31,149.6,0,13.95,1.35
39.19,63.24,652,Spoiled,3,0.938,30.89,145.6,0,14.99,0.93
33.95,75.32,82,Spoiled,3,0.131,28.95,158.5,0,20.93,3.8
38.97,59.07,25,Risky,3,0.593,29.49,27.3,0,17.01,6.19
15.58,56.35,254,Safe,3,0.421,6.92,155.1,0,15.92,2.44
17.91,76.49,28,Risky,3,0.062,13.71,130.5,1,11.79,1.79
16.87,55.33,343,Safe,3,1.479,7.86,128.8,0,10.42,3.12
35.9,68.36,175,Spoiled,3,0.761,29.14,26.4,1,10.25,0.1
34.49,83.78,148,Spoiled,3,0.116,31.33,196.3,1,10.38,4.88
28.99,79.21,385,Spoiled,3,0.484,25.01,193.2,0,15.46,4.22
38.26,61.62,453,Spoiled,3,0.648,29.56,159.6,0,21.87,2.16
17.55,59.03,695,Risky,3,1.487,9.45,70.3,1,14.38,1.02
39.57,48.02,172,Risky,3,0.096,26.48,108.1,0,15.72,2.93
21.99,57.93,531,Risky,3,1.459,13.32,168.4,1,11.26,0.46
31.77,75.5,599,Spoiled,3,0.693,26.89,34.1,0,17.76,1.32
39.47,55.24,192,Spoiled,3,0.776,28.79,161.7,0,17.77,0.32
41.03,78.59,144,Spoiled,3,0.924,36.54,149.8,0,17.66,1.43
26.54,89.82,18,Risky,3,0.369,24.73,197.9,0,15.16,0.87
35.94,83.74,715,Spoiled,3,1.021,32.74,119.4,0,20.51,0.45
41.09,85.07,387,Spoiled,3,1.42,38.06,167.7,0,11.54,0.75
24.41,60.24,45,Risky,3,0.3,16.19,90.9,1,21.31,0.05
24.88,71.27,98,Spoiled,3,1.094,19.31,132.4,1,19.04,0.47
25.72,80.0,218,Risky,3,1.11,22.0,88.5,0,14.99,1.18
38.4,90.71,425,Spoiled,3,0.226,36.6,75.8,1,10.97,0.57
18.87,52.19,577,Risky,3,0.455,8.85,72.4,1,14.75,1.18
24.83,85.15,391,Spoiled,3,0.965,22.16,101.9,0,17.72,0.2
40.57,67.25,433,Spoiled,3,0.092,33.28,95.0,0,11.61,1.19
27.49,79.48,472,Spoiled,3,1.301,23.61,190.8,0,14.22,5.51
32.08,64.9,82,Risky,3,1.297,24.63,131.7,0,12.32,0.29
39.58,60.44,399,Spoiled,3,0.257,30.46,49.9,0,10.12,0.52
29.35,83.09,552,Spoiled,3,0.893,26.17,32.6,0,19.84,4.59
16.77,57.17,412,Risky,3,0.16,8.25,37.8,0,14.93,0.36
24.75,81.44,349,Spoiled,3,0.395,21.35,98.1,0,20.38,0.41
21.18,44.55,40,Safe,3,0.621,8.62,199.4,0,12.35,2.1
35.06,85.6,613,Spoiled,3,1.279,32.27,58.4,0,16.7,2.24
31.39,69.61,170,Risky,3,0.365,25.15,143.8,0,10.46,3.29
40.91,50.46,642,Spoiled,3,0.752,28.55,106.5,0,17.82,1.8
32.32,76.03,707,Spoiled,3,0.333,27.54,197.5,1,11.34,1.1
15.64,79.29,260,Spoiled,3,1.068,12.06,20.6,0,19.55,0.79
15.61,83.13,93,Risky,3,0.956,12.75,137.3,0,16.49,6.41
32.11,48.56,658,Spoiled,3,0.602,19.88,107.2,0,19.33,0.5
34.0,73.41,394,Spoiled,3,0.967,28.55,34.5,1,10.99,3.59
32.98,41.17,284,Risky,3,0.673,18.02,154.4,1,11.49,0.61
35.4,45.55,424,Spoiled,3,0.792,21.82,111.5,0,10.8,0.33
27.44,65.76,77,Risky,3,0.235,20.45,165.9,0,11.64,0.55
30.73,48.03,575,Spoiled,3,1.077,18.45,191.1,1,11.41,1.24
31.36,85.72,729,Spoiled,3,0.404,28.67,172.9,0,15.05,1.88
15.91,78.49,287,Spoiled,3,0.961,12.17,195.1,1,17.2,2.72
28.73,59.17,644,Spoiled,3,0.213,19.95,92.0,1,10.76,1.56
29.45,59.48,651,Spoiled,3,0.835,20.71,70.5,1,15.98,0.28
17.5,74.58,479,Spoiled,3,0.281,12.93,74.7,1,19.29,0.94
24.03,42.35,169,Safe,3,1.357,10.44,142.9,0,14.16,1.23
41.18,80.35,483,Spoiled,3,1.006,37.1,161.9,0,12.22,0.45
36.03,76.15,625,Spoiled,3,0.372,31.15,184.2,1,19.26,0.06
31.89,62.17,181,Spoiled,3,0.173,23.73,123.5,1,13.75,2.32
17.09,45.88,588,Risky,3,0.789,5.34,24.6,0,12.49,0.89
36.5,52.38,241,Risky,3,1.231,25.15,88.0,0,14.5,0.25
37.25,75.91,324,Spoiled,3,1.063,32.27,101.9,0,11.38,3.97
16.57,67.79,585,Spoiled,3,1.264,10.59,192.5,1,20.27,2.16
27.03,48.24,277,Risky,3,0.242,15.14,90.9,0,13.49,1.31
26.46,67.25,225,Risky,3,1.031,19.88,115.4,0,15.13,3.83
22.58,48.77,70,Safe,3,0.974,11.25,129.2,0,12.44,0.82
27.37,52.59,74,Safe,3,0.956,16.81,76.1,0,12.68,0.81
21.88,48.79,554,Spoiled,3,0.431,10.61,113.1,0,21.92,0.24
27.32,90.05,363,Spoiled,3,0.669,25.54,141.6,1,18.06,1.29
28.75,76.4,8,Risky,3,1.257,24.17,71.1,1,13.15,7.62
40.49,51.28,320,Risky,3,1.463,28.44,142.0,0,11.21,0.73
21.93,88.38,319,Spoiled,3,1.478,19.92,94.9,0,17.94,2.41
19.76,90.69,626,Spoiled,3,0.534,18.19,55.9,0,15.21,2.65
28.45,68.25,459,Risky,3,1.069,22.02,198.9,0,10.88,0.33
16.37,75.33,179,Safe,3,1.383,11.99,83.0,0,12.59,0.06
39.73,70.64,658,Spoiled,3,0.251,33.36,169.8,0,16.08,1.88
29.19,44.52,540,Risky,3,0.247,15.85,70.2,0,12.86,2.5
20.51,88.0,221,Spoiled,3,1.411,18.45,101.8,0,16.84,7.12
27.93,71.81,478,Spoiled,3,1.251,22.36,118.9,0,18.09,1.74
32.01,61.41,698,Risky,3,0.345,23.64,168.7,0,14.83,1.86
34.11,52.73,161,Spoiled,3,0.123,23.06,95.2,0,21.48,1.49
19.7,86.94,183,Risky,3,0.303,17.46,74.6,0,13.95,0.21
17.41,55.72,189,Risky,3,0.174,8.46,67.2,0,18.72,1.28
28.56,83.13,498,Spoiled,3,0.088,25.41,74.9,1,16.15,3.86
19.01,93.6,265,Spoiled,3,1.109,17.95,133.4,1,16.52,0.5
34.08,51.86,500,Spoiled,3,0.864,22.76,177.6,1,13.14,1.65
17.99,92.52,73,Spoiled,3,0.865,16.76,144.2,0,18.32,3.03
41.38,60.72,233,Spoiled,3,0.469,32.22,177.7,1,10.03,0.09
36.93,44.8,624,Spoiled,3,0.948,22.93,124.8,0,12.81,0.04
41.49,94.96,65,Spoiled,3,1.029,40.51,181.2,0,20.21,0.52
38.48,90.41,97,Spoiled,3,1.053,36.62,87.1,0,14.73,3.99
37.29,48.63,677,Spoiled,3,0.14,24.62,58.4,0,11.5,1.65
32.84,63.89,457,Spoiled,3,0.391,25.08,60.3,0,21.11,6.23
22.52,90.64,692,Spoiled,3,1.105,20.91,172.1,1,13.45,0.83
35.32,89.72,63,Spoiled,3,0.374,33.36,46.7,0,12.21,0.05
27.36,78.02,144,Risky,3,0.184,23.18,130.0,0,10.34,2.54
36.69,60.53,228,Spoiled,3,0.849,27.78,70.1,0,16.53,3.25
21.8,77.51,644,Spoiled,3,1.23,17.69,104.9,0,17.69,4.51
30.2,52.14,94,Risky,3,0.126,19.28,90.4,0,10.85,3.89
41.83,73.77,574,Spoiled,3,0.859,36.16,105.6,1,11.51,1.0
34.93,93.87,581,Spoiled,3,0.425,33.79,162.3,0,12.56,0.76
34.11,80.59,672,Spoiled,3,1.336,30.28,145.6,0,20.29,1.99
17.09,88.7,279,Risky,3,0.306,15.21,76.1,0,13.54,0.9
21.51,72.88,712,Spoiled,3,1.017,16.43,53.3,0,18.67,2.84
22.19,76.18,37,Risky,3,0.941,17.79,28.0,0,14.71,0.91
23.69,66.19,450,Spoiled,3,0.625,17.0,35.1,0,21.8,6.94
26.76,57.01,440,Risky,3,1.133,17.52,131.7,0,12.12,3.94
16.58,87.94,493,Risky,3,0.502,14.57,118.2,0,13.6,3.61
20.12,51.53,464,Risky,3,0.391,9.81,114.5,0,15.29,0.89
35.55,54.79,142,Spoiled,3,0.682,25.03,115.6,1,16.13,2.5
41.74,81.63,51,Spoiled,3,0.949,37.93,199.9,0,17.57,2.64
38.51,75.88,259,Spoiled,3,1.243,33.47,73.0,0,21.32,1.4
34.51,57.61,253,Risky,3,0.528,24.91,100.4,0,14.14,0.15
17.5,77.3,640,Spoiled,3,0.586,13.48,107.3,1,11.74,0.12
26.59,49.35,687,Spoiled,3,0.757,15.1,152.2,0,21.92,0.63
24.76,42.51,445,Risky,3,0.587,11.15,133.7,0,15.12,1.52
22.88,90.09,271,Spoiled,3,0.851,21.17,28.3,0,18.53,3.0
22.13,83.58,322,Spoiled,3,1.35,19.21,196.3,0,18.15,2.76
15.13,94.87,417,Spoiled,3,1.306,14.31,120.1,0,15.52,1.46
30.31,41.21,696,Spoiled,3,0.238,15.65,51.1,0,17.97,3.3
39.15,77.69,608,Spoiled,3,0.103,34.52,194.2,0,19.68,0.64
28.69,59.56,141,Safe,3,0.97,20.02,21.7,0,10.8,4.51
22.06,84.03,386,Spoiled,3,0.099,19.23,100.5,0,16.42,0.57
31.5,72.59,212,Risky,3,0.671,25.96,41.1,0,15.59,0.33
29.03,47.89,726,Risky,3,1.204,16.85,105.3,0,10.26,1.52
20.86,77.26,218,Spoiled,3,0.628,16.73,68.1,0,19.43,1.78
35.67,81.15,280,Spoiled,3,1.112,31.92,90.0,1,10.11,6.09
37.29,48.15,465,Spoiled,3,0.713,24.46,43.1,1,15.35,0.84
37.93,74.26,222,Spoiled,3,1.047,32.53,35.4,1,19.09,4.42
31.12,42.51,376,Risky,3,1.018,16.86,120.4,0,15.54,0.69
16.52,59.2,380,Risky,3,1.095,8.53,29.3,0,13.25,1.93
16.78,49.1,341,Safe,3,0.064,6.03,49.2,0,11.57,2.74
15.38,59.1,291,Risky,3,0.164,7.43,73.6,0,15.23,3.41
29.55,72.27,553,Spoiled,3,1.004,24.02,71.5,1,11.8,1.22
41.24,82.15,587,Spoiled,3,0.091,37.56,48.6,0,14.38,5.01
15.2,72.86,95,Risky,3,0.384,10.36,114.2,0,17.91,0.73
25.82,71.29,463,Risky,3,1.444,20.22,172.0,0,11.13,1.58
