Temperature,Humidity,Storage_Days,Spoilage_Label,Grain_Type,Airflow,Dew_Point,Ambient_Light,Pest_Presence,Grain_Moisture,Rainfall
25.06,61.49,707,Spoiled,1,1.149,17.13,113.6,0,18.25,1.16
24.87,46.02,134,Risky,1,0.561,12.45,73.4,0,18.22,0.68
27.6,48.4,509,Spoiled,1,0.527,15.72,37.8,1,20.92,0.85
27.7,48.37,167,Safe,1,1.08,15.8,112.0,0,15.31,0.79
28.66,52.5,449,Risky,1,1.402,17.97,167.2,0,15.5,0.98
37.49,93.72,143,Spoiled,1,0.888,36.3,128.2,0,14.4,1.81
30.7,67.37,346,Spoiled,1,1.051,23.94,38.0,1,14.98,0.63
29.3,67.52,602,Spoiled,1,0.933,22.65,37.4,1,13.12,1.84
33.21,85.9,640,Spoiled,1,0.233,30.52,107.6,0,11.29,1.27
22.39,60.25,32,Spoiled,1,0.123,14.3,91.5,1,19.74,1.21
41.78,43.62,430,Spoiled,1,0.484,26.84,125.2,1,11.21,1.24
36.01,58.71,645,Spoiled,1,0.319,26.62,116.6,0,11.27,0.39
28.27,43.43,382,Risky,1,1.061,14.63,191.8,0,15.45,1.25
28.32,84.66,369,Spoiled,1,0.468,25.48,100.6,0,10.92,3.98
40.2,86.89,220,Spoiled,1,1.366,37.58,41.0,0,20.85,0.49
39.3,75.25,494,Spoiled,1,1.052,34.09,114.8,1,13.52,0.04
34.58,47.74,173,Risky,1,0.961,21.85,67.4,0,12.18,0.51
33.13,67.15,64,Spoiled,1,1.228,26.2,22.1,0,19.68,2.87
30.16,40.37,286,Risky,1,0.482,15.19,43.0,0,13.58,5.02
19.57,81.74,596,Risky,1,0.309,16.36,81.7,0,10.32,1.13
38.64,50.9,617,Spoiled,1,0.927,26.62,133.9,0,12.7,2.91
33.51,57.4,139,Risky,1,0.46,23.92,148.4,0,14.92,1.73
36.85,82.7,545,Spoiled,1,0.496,33.41,55.0,0,12.62,0.49
22.72,54.73,629,Spoiled,1,1.258,13.13,185.0,0,19.73,4.09
41.42,76.06,489,Spoiled,1,0.572,36.32,32.7,0,19.14,0.19
31.61,63.75,311,Risky,1,1.086,23.88,123.3,1,12.91,8.23
22.54,94.1,682,Spoiled,1,0.42,21.54,84.7,1,17.04,2.94
24.37,60.83,562,Risky,1,0.976,16.31,138.3,0,14.77,0.97
21.65,67.01,427,Risky,1,1.037,15.25,167.1,1,12.73,3.74
32.8,82.9,342,Spoiled,1,0.905,29.5,43.2,0,19.13,1.5
40.51,52.97,103,Risky,1,1.084,29.02,129.7,0,15.33,1.16
39.86,65.71,157,Risky,1,1.2,32.2,194.6,0,14.34,0.32
18.03,63.63,220,Safe,1,0.362,11.03,169.1,0,11.37,0.34
31.03,46.96,379,Spoiled,1,1.07,18.36,93.1,1,19.68,4.98
30.31,42.55,600,Spoiled,1,0.383,16.15,187.2,1,19.07,2.96
28.94,61.9,517,Risky,1,1.467,20.88,61.1,0,17.47,0.74
33.04,67.08,73,Risky,1,0.959,26.09,120.9,0,13.64,5.86
32.11,81.13,284,Spoiled,1,0.997,28.45,177.9,0,16.72,0.0
27.76,74.65,374,Risky,1,0.656,22.83,50.4,0,15.71,0.78
28.79,64.81,481,Risky,1,0.555,21.49,149.9,0,12.5,0.48
27.52,84.3,550,Spoiled,1,0.73,24.63,43.5,0,18.17,0.14
35.46,45.77,266,Spoiled,1,1.458,21.96,192.7,0,18.29,0.06
34.94,53.42,432,Risky,1,1.257,24.04,155.8,0,10.8,3.45
30.61,62.74,542,Spoiled,1,1.346,22.68,119.4,0,17.29,0.9
19.75,57.88,385,Risky,1,0.508,11.21,57.1,0,17.28,5.12
28.23,73.63,552,Spoiled,1,1.26,23.06,181.2,1,11.15,3.51
22.32,82.47,421,Spoiled,1,1.45,19.18,194.3,1,12.92,6.68
31.94,47.54,441,Spoiled,1,1.261,19.38,92.2,1,13.78,0.06
31.83,47.33,638,Spoiled,1,1.315,19.21,23.5,0,19.65,0.86
30.18,59.23,31,Spoiled,1,1.271,21.33,147.6,0,20.79,0.76
28.57,50.34,139,Risky,1,0.159,17.22,27.7,0,17.0,0.28
38.9,46.21,286,Spoiled,1,1.043,25.22,90.5,1,21.0,0.67
26.17,63.47,11,Safe,1,0.52,18.68,169.6,0,12.93,0.75
24.83,66.88,480,Spoiled,1,1.023,18.25,26.9,0,19.95,1.35
40.7,40.17,157,Spoiled,1,1.234,24.48,169.7,1,16.38,6.88
28.6,67.76,613,Risky,1,0.95,22.04,122.0,0,10.99,2.94
22.66,66.93,548,Risky,1,1.024,16.19,39.6,1,15.23,0.5
21.06,52.84,291,Risky,1,0.052,11.06,155.2,0,15.62,1.95
28.93,54.0,310,Spoiled,1,1.37,18.67,110.6,0,19.72,4.04
38.83,63.23,23,Spoiled,1,1.065,30.55,150.5,1,18.39,0.44
23.43,88.93,375,Spoiled,1,0.774,21.5,83.4,1,17.53,0.04
41.58,94.73,507,Spoiled,1,0.363,40.56,25.6,0,19.9,2.79
20.86,41.53,445,Risky,1,1.36,7.3,113.9,0,13.72,3.31
20.9,64.54,49,Risky,1,0.204,13.96,194.7,0,16.24,3.37
32.65,84.73,597,Spoiled,1,0.714,29.73,77.4,1,14.86,0.95
23.08,80.2,444,Spoiled,1,0.841,19.48,178.0,1,13.39,1.03
37.96,42.31,225,Spoiled,1,0.697,22.91,161.5,1,19.77,0.49
18.4,68.59,725,Spoiled,1,0.954,12.51,37.8,0,21.94,0.01
30.12,52.85,243,Spoiled,1,0.088,19.42,196.5,1,12.58,1.96
27.73,90.89,439,Spoiled,1,0.173,26.1,51.9,1,14.68,1.24
31.19,82.41,335,Spoiled,1,0.452,27.83,118.6,1,19.74,0.26
32.46,58.51,289,Spoiled,1,0.399,23.26,42.3,1,15.09,0.71
26.31,46.75,122,Risky,1,0.654,14.0,151.0,0,16.51,0.39
20.36,52.18,709,Spoiled,1,0.786,10.22,29.0,0,21.01,1.01
37.23,50.03,225,Spoiled,1,0.941,25.04,88.4,0,17.63,1.76
35.19,91.28,195,Spoiled,1,0.542,33.54,75.3,1,14.25,2.02
21.05,83.02,639,Spoiled,1,1.465,18.05,181.2,0,21.45,2.34
20.25,83.97,548,Spoiled,1,1.17,17.45,38.6,0,14.28,2.91
18.24,64.82,196,Risky,1,0.215,11.5,110.9,1,16.1,5.24
34.97,70.4,278,Risky,1,1.096,28.76,75.3,0,11.63,0.75
18.86,43.31,172,Safe,1,1.441,6.11,143.3,1,11.12,0.21
21.87,49.98,43,Safe,1,1.104,10.97,33.0,0,15.99,2.8
23.37,83.94,178,Risky,1,1.188,20.5,117.0,0,10.72,1.76
20.66,56.31,555,Risky,1,0.732,11.65,175.7,1,14.78,0.03
40.54,83.61,494,Spoiled,1,1.407,37.2,76.1,0,18.27,0.3
25.41,55.88,561,Spoiled,1,1.208,15.95,96.4,0,20.66,0.32
18.55,65.19,495,Spoiled,1,0.769,11.88,114.5,0,19.88,0.18
28.24,64.68,426,Risky,1,0.37,20.94,33.2,0,15.61,6.82
34.58,58.67,542,Spoiled,1,0.392,25.28,147.6,0,18.54,4.04
41.06,69.92,207,Spoiled,1,1.213,34.45,152.2,0,18.02,3.05
18.35,47.61,384,Spoiled,1,0.057,7.02,182.8,0,19.28,2.31
29.79,74.24,198,Risky,1,1.347,24.7,173.6,0,14.52,0.7
26.6,68.75,675,Spoiled,1,0.908,20.37,114.1,0,21.05,0.4
39.0,70.52,327,Spoiled,1,0.965,32.64,194.3,0,18.64,0.79
23.32,74.53,554,Risky,1,1.339,18.53,187.7,0,11.56,1.11
27.86,72.01,420,Risky,1,0.104,22.34,91.2,0,13.67,0.18
36.19,86.01,549,Spoiled,1,0.874,33.46,34.2,1,13.65,1.74
36.01,67.66,285,Risky,1,0.69,29.06,54.7,0,12.42,0.39
35.56,45.84,141,Spoiled,1,0.541,22.07,126.6,0,20.15,4.97
40.09,51.47,730,Spoiled,1,1.36,28.14,39.3,0,12.61,2.23
34.1,52.9,379,Spoiled,1,0.986,23.1,167.1,0,18.54,1.07
36.02,44.97,664,Spoiled,1,0.731,22.17,70.1,0,19.95,0.86
25.79,67.03,416,Spoiled,1,0.821,19.19,123.9,1,19.3,0.99
29.52,76.65,610,Spoiled,1,1.367,24.97,177.2,1,19.83,1.25
21.27,47.99,169,Safe,1,0.284,9.81,134.2,0,13.62,0.23
29.75,45.4,411,Risky,1,1.283,16.66,103.4,0,15.4,0.91
29.68,68.69,710,Spoiled,1,0.413,23.3,40.9,1,17.7,2.66
27.87,73.21,86,Safe,1,0.478,22.62,155.1,0,10.01,0.79
23.03,68.52,583,Risky,1,0.238,16.92,51.9,0,11.6,3.31
36.41,87.06,420,Spoiled,1,0.091,33.9,70.9,0,17.31,1.41
25.11,82.64,18,Spoiled,1,0.773,21.94,198.4,0,20.51,5.93
39.98,80.27,284,Spoiled,1,1.122,35.91,45.1,1,18.48,0.31
25.89,91.63,381,Spoiled,1,1.161,24.42,192.2,0,19.58,2.8
23.23,44.91,299,Risky,1,0.141,10.6,78.9,1,12.39,1.18
21.97,46.3,31,Risky,1,1.334,9.91,50.4,1,21.26,0.14
35.83,48.56,652,Spoiled,1,1.118,23.27,184.6,0,15.0,2.78
32.58,78.91,213,Spoiled,1,0.502,28.43,74.5,0,20.98,0.79
20.18,84.19,124,Risky,1,0.937,17.42,66.8,0,16.4,3.75
40.96,55.33,528,Spoiled,1,0.454,30.2,196.7,0,11.36,0.61
30.43,76.41,288,Spoiled,1,1.275,25.8,164.4,0,17.67,0.14
39.37,86.45,409,Spoiled,1,1.157,36.67,113.4,0,12.72,4.13
25.96,90.9,240,Spoiled,1,0.079,24.35,170.3,1,15.28,1.24
22.96,59.61,194,Safe,1,0.238,14.67,34.7,0,13.64,0.01
37.91,82.66,354,Spoiled,1,0.291,34.43,105.6,0,21.73,0.16
20.26,85.16,335,Risky,1,0.796,17.68,177.3,0,15.93,3.11
27.76,88.54,286,Risky,1,0.613,25.69,52.0,0,11.41,2.44
37.37,53.03,628,Spoiled,1,1.118,26.16,62.8,0,19.82,3.18
32.08,77.31,466,Spoiled,1,1.13,27.59,70.1,1,21.35,6.86
28.94,73.97,177,Safe,1,0.748,23.82,86.8,0,10.83,0.98
38.37,40.29,104,Spoiled,1,0.479,22.46,65.6,0,19.7,7.4
31.92,53.14,696,Spoiled,1,1.39,21.17,77.2,0,19.55,0.53
26.46,46.37,275,Risky,1,1.104,14.01,138.8,0,14.14,1.33
28.14,77.84,186,Risky,1,0.998,23.9,22.2,0,12.14,0.01
36.01,68.67,530,Spoiled,1,1.032,29.32,26.7,0,19.24,3.69
31.69,91.9,705,Spoiled,1,0.772,30.2,185.2,0,19.5,2.9
29.27,85.42,231,Spoiled,1,1.39,26.56,178.9,0,17.09,0.23
28.7,55.68,27,Risky,1,0.051,18.95,79.3,0,21.6,1.87
35.82,50.21,153,Risky,1,0.76,23.82,28.7,0,15.13,0.88
22.31,69.05,723,Spoiled,1,1.464,16.35,187.7,0,19.53,1.58
22.71,49.0,414,Spoiled,1,1.429,11.44,59.9,0,20.32,1.01
18.2,75.13,551,Spoiled,1,0.757,13.72,151.6,1,11.9,0.49
20.32,50.34,664,Spoiled,1,0.556,9.65,164.3,0,18.33,1.52
22.02,67.98,381,Spoiled,1,1.028,15.83,197.1,0,19.02,6.35
25.98,72.14,7,Risky,1,0.11,20.56,144.6,1,11.65,3.23
25.86,80.63,17,Spoiled,1,0.172,22.27,40.0,0,16.03,1.75
29.7,64.4,539,Risky,1,0.909,22.25,160.2,0,11.63,0.67
27.59,93.65,236,Spoiled,1,1.046,26.47,156.2,0,16.48,0.92
22.17,72.41,681,Risky,1,0.218,16.97,39.2,0,10.19,0.61
29.25,79.47,711,Spoiled,1,1.227,25.32,70.4,0,19.34,1.74
30.68,80.68,232,Spoiled,1,0.528,26.97,76.5,0,13.93,8.95
30.41,49.2,575,Risky,1,1.261,18.54,73.8,0,15.94,1.41
29.39,74.53,207,Risky,1,1.36,24.38,134.6,1,15.6,0.82
28.96,74.85,494,Spoiled,1,0.835,24.03,22.4,0,18.6,0.29
24.32,76.79,238,Risky,1,0.184,19.98,180.7,0,14.12,1.78
22.89,58.49,260,Risky,1,0.975,14.31,141.5,1,14.03,1.23
34.85,73.41,361,Spoiled,1,0.618,29.37,37.6,0,18.4,1.29
21.62,58.88,25,Safe,1,1.185,13.22,48.0,0,11.93,0.49
37.25,70.83,193,Spoiled,1,0.29,31.04,164.2,0,19.82,0.92
39.27,60.26,661,Spoiled,1,0.395,30.12,20.6,0,13.57,0.86
24.26,75.13,34,Risky,1,0.948,19.57,94.5,0,12.74,0.6
18.84,42.35,99,Risky,1,0.583,5.77,162.7,0,19.14,1.67
34.31,82.77,493,Spoiled,1,1.361,30.94,117.9,1,14.65,3.16
33.94,57.79,715,Spoiled,1,0.721,24.43,57.5,0,17.01,1.68
27.26,64.13,602,Risky,1,1.496,19.87,172.1,0,17.29,0.62
23.22,78.67,60,Risky,1,1.468,19.3,126.8,1,14.93,1.82
38.73,83.55,407,Spoiled,1,1.17,35.42,188.3,0,16.01,0.63
21.43,87.89,567,Spoiled,1,1.454,19.34,122.1,1,20.03,2.07
26.6,50.85,618,Risky,1,0.056,15.57,119.4,1,11.23,0.17
37.0,86.14,669,Spoiled,1,0.724,34.28,193.2,0,12.39,3.28
23.34,62.76,524,Risky,1,1.244,15.83,35.1,0,12.92,1.63
28.56,62.91,692,Risky,1,0.734,20.79,168.0,0,15.06,0.55
33.86,83.1,35,Spoiled,1,0.665,30.57,162.4,1,15.85,2.67
22.19,51.22,386,Risky,1,0.78,11.63,39.7,0,13.94,0.64
31.68,48.25,647,Spoiled,1,0.405,19.39,51.5,1,17.0,1.37
20.7,53.68,164,Risky,1,0.54,10.96,161.9,1,19.88,4.45
26.55,94.11,91,Risky,1,0.221,25.52,176.8,0,14.65,3.67
33.25,57.36,254,Spoiled,1,0.832,23.66,90.3,1,21.99,0.48
23.29,45.74,442,Risky,1,1.37,10.93,108.3,1,15.45,2.51
24.12,66.8,70,Risky,1,1.034,17.55,185.8,1,16.74,3.25
35.53,44.54,510,Spoiled,1,1.349,21.57,185.5,0,19.16,6.51
36.01,48.07,594,Spoiled,1,1.413,23.26,160.6,0,21.29,6.11
29.45,72.23,31,Risky,1,0.063,23.91,24.2,0,15.6,0.72
41.11,42.31,705,Spoiled,1,0.698,25.72,38.7,1,12.88,1.65
18.06,41.3,9,Safe,1,0.087,4.7,41.5,0,14.19,0.13
19.71,72.95,544,Risky,1,1.062,14.72,101.6,1,13.83,4.15
28.39,88.88,622,Spoiled,1,1.31,26.37,174.6,0,20.51,1.86
20.08,82.16,388,Spoiled,1,0.36,16.94,41.7,0,14.97,6.08
33.34,80.91,221,Spoiled,1,0.704,29.6,59.9,0,11.31,0.84
30.56,91.77,19,Spoiled,1,1.299,29.06,97.2,0,17.9,0.77
25.08,43.34,536,Risky,1,1.257,11.73,60.6,1,13.71,2.39
18.82,68.02,492,Risky,1,1.41,12.79,113.4,0,11.72,0.83
23.89,52.26,59,Safe,1,0.337,13.5,63.5,0,14.38,0.33
25.08,45.22,386,Spoiled,1,1.153,12.38,113.7,0,21.17,1.18
35.32,60.25,323,Spoiled,1,0.745,26.42,101.3,0,16.93,3.75
29.5,44.74,152,Risky,1,0.341,16.21,158.2,0,19.09,3.79
36.23,74.45,631,Spoiled,1,0.351,30.94,194.2,0,13.32,0.11
33.4,87.8,197,Spoiled,1,0.791,31.09,186.3,0,15.32,0.85
39.78,83.77,252,Spoiled,1,0.932,36.5,69.1,0,17.83,1.41
28.08,83.05,225,Spoiled,1,1.445,24.92,102.4,0,19.46,0.28
29.16,59.16,593,Spoiled,1,1.324,20.35,115.2,0,21.86,0.99
22.58,88.08,251,Spoiled,1,1.047,20.5,85.7,0,19.07,0.87
21.55,41.74,374,Risky,1,0.179,7.99,44.5,0,12.22,4.81
20.54,80.12,650,Risky,1,1.309,16.99,154.3,0,13.41,0.9
26.33,48.4,109,Risky,1,0.448,14.56,127.4,1,10.53,2.31
19.64,56.79,11,Risky,1,1.239,10.82,30.3,0,18.46,1.34
21.6,47.99,359,Safe,1,0.829,10.11,162.8,0,12.98,3.32
27.0,94.38,301,Risky,1,1.275,26.02,183.0,0,10.56,1.04
35.71,46.05,300,Spoiled,1,1.293,22.28,31.0,0,17.2,3.66
24.51,54.99,617,Risky,1,0.222,14.86,135.7,1,13.01,0.27
23.9,92.99,163,Spoiled,1,0.442,22.69,187.1,0,20.69,5.77
35.59,61.18,450,Spoiled,1,1.445,26.93,126.2,1,16.99,0.87
34.19,51.43,228,Spoiled,1,0.863,22.72,40.1,1,16.28,1.32
38.54,80.16,342,Spoiled,1,0.522,34.49,85.3,0,12.18,2.1
31.82,43.87,52,Spoiled,1,1.469,17.99,69.4,1,20.7,3.39
20.06,77.56,405,Spoiled,1,0.312,16.01,173.3,0,20.37,0.24
22.3,68.4,242,Safe,1,0.831,16.19,107.3,0,13.25,0.79
24.63,76.59,354,Risky,1,1.197,20.23,105.0,1,11.61,5.05
37.19,49.95,124,Spoiled,1,0.209,24.98,48.7,0,18.22,0.72
28.33,84.79,718,Spoiled,1,0.203,25.52,35.9,0,17.64,0.81
35.88,58.44,385,Spoiled,1,0.382,26.42,194.3,0,15.37,0.93
33.53,85.75,232,Spoiled,1,1.22,30.8,42.2,1,12.36,1.25
20.53,87.84,269,Spoiled,1,0.499,18.44,37.5,0,20.33,0.95
34.88,62.56,575,Risky,1,1.221,26.65,153.9,0,10.29,6.81
29.18,42.14,88,Safe,1,1.475,14.98,96.4,0,15.71,1.51
40.14,62.32,671,Spoiled,1,0.687,31.52,106.0,0,13.01,4.77
38.17,43.99,640,Spoiled,1,0.139,23.74,51.3,0,11.16,0.4
37.59,40.53,724,Spoiled,1,0.948,21.87,156.2,1,18.52,7.17
37.8,47.49,301,Risky,1,0.144,24.69,92.0,0,14.0,0.91
41.24,74.85,29,Spoiled,1,0.081,35.86,168.9,1,10.31,3.49
19.69,48.85,516,Risky,1,0.801,8.63,61.8,0,13.23,0.86
21.15,67.68,175,Risky,1,1.161,14.93,20.8,1,17.99,0.22
29.4,53.42,32,Risky,1,0.741,18.93,32.3,1,10.04,1.46
39.21,80.82,142,Spoiled,1,0.812,35.29,84.0,1,13.67,1.26
39.51,76.71,55,Spoiled,1,0.614,34.63,30.3,0,17.64,0.37
38.3,64.24,549,Spoiled,1,0.428,30.33,143.7,0,11.23,2.27
28.27,56.62,209,Spoiled,1,0.201,18.82,88.0,0,18.33,3.01
26.16,82.27,117,Risky,1,0.071,22.89,59.2,0,12.96,0.59
34.57,51.24,374,Spoiled,1,0.582,23.01,61.9,0,17.84,5.28
33.35,69.72,235,Spoiled,1,0.137,27.05,97.9,1,20.82,0.59
27.52,45.25,657,Spoiled,1,0.534,14.59,22.9,1,19.98,8.13
37.08,77.86,482,Spoiled,1,1.5,32.55,92.0,0,18.84,0.35
27.91,66.74,261,Risky,1,0.879,21.14,109.1,1,11.63,6.33
32.93,48.17,705,Spoiled,1,0.77,20.5,57.1,0,16.38,4.2
26.61,61.55,123,Safe,1,0.084,18.6,69.5,0,12.15,2.77
29.81,77.91,195,Risky,1,0.954,25.53,66.6,0,12.47,1.27
18.65,92.14,653,Risky,1,1.058,17.35,27.5,0,11.42,4.03
28.05,47.34,238,Spoiled,1,0.698,15.78,142.9,1,18.89,3.7
27.19,67.56,105,Risky,1,0.395,20.65,26.6,0,17.67,4.43
25.13,90.28,456,Spoiled,1,1.221,23.42,119.4,1,12.08,0.57
31.09,42.34,304,Spoiled,1,1.081,16.77,163.0,1,20.39,1.46
21.22,84.91,615,Spoiled,1,1.293,18.58,70.3,1,16.4,0.04
19.51,47.39,662,Spoiled,1,0.271,8.01,42.4,0,18.29,0.67
32.6,52.04,172,Risky,1,1.28,21.45,143.5,1,11.36,2.62
34.29,92.44,650,Spoiled,1,0.644,32.88,176.8,0,19.5,3.99
41.0,88.17,652,Spoiled,1,1.381,38.64,176.3,0,21.25,3.31
22.7,80.68,234,Spoiled,1,1.221,19.2,199.5,0,21.09,2.77
29.44,74.32,696,Spoiled,1,1.375,24.38,182.0,0,16.51,0.06
23.71,79.26,620,Spoiled,1,0.42,19.9,52.2,0,16.37,2.66
27.91,49.11,162,Spoiled,1,0.202,16.23,130.6,1,21.52,2.53
31.69,48.15,392,Spoiled,1,0.881,19.36,101.6,1,15.49,3.88
29.58,71.36,549,Spoiled,1,0.332,23.83,153.3,1,12.89,1.44
32.3,92.77,240,Spoiled,1,0.853,30.97,115.2,0,18.01,0.44
39.05,70.65,286,Risky,1,0.711,32.72,67.9,0,11.05,0.3
35.39,85.5,124,Spoiled,1,0.571,32.57,196.1,1,20.59,4.48
21.04,47.67,78,Risky,1,0.486,9.5,124.2,0,19.06,2.27
32.56,91.53,605,Spoiled,1,0.611,30.99,130.6,1,15.42,2.64
41.13,81.06,675,Spoiled,1,1.228,37.21,39.1,0,19.4,2.33
24.34,41.13,110,Risky,1,0.523,10.28,103.9,1,18.99,0.7
19.03,50.51,638,Risky,1,1.061,8.51,24.0,0,15.43,2.07
39.57,61.41,313,Spoiled,1,0.884,30.73,79.8,0,19.28,0.28
30.78,60.09,353,Risky,1,0.86,22.12,74.6,0,14.94,1.06
18.87,44.86,103,Safe,1,1.377,6.63,114.1,0,12.15,0.83
40.89,61.76,263,Spoiled,1,1.453,32.07,109.8,1,16.87,0.61
38.35,52.38,613,Spoiled,1,0.977,26.85,28.5,0,12.46,0.65
18.55,53.47,342,Safe,1,0.054,8.91,31.8,0,11.58,5.11
35.31,45.04,80,Spoiled,1,1.416,21.56,86.8,1,19.18,0.16
27.93,52.35,686,Risky,1,0.685,17.25,71.0,0,16.05,3.26
32.66,68.0,357,Spoiled,1,0.316,25.96,84.0,0,18.37,0.29
24.95,49.73,53,Safe,1,1.137,13.71,36.3,0,17.0,4.15
37.14,54.2,232,Risky,1,1.127,26.31,162.9,0,12.07,2.5
24.12,45.11,514,Risky,1,1.276,11.47,27.9,0,15.71,0.16
32.46,58.74,58,Risky,1,0.372,23.32,62.2,0,12.41,2.66
20.44,92.8,4,Spoiled,1,0.318,19.23,197.3,1,16.85,6.18
22.5,40.93,633,Risky,1,0.534,8.56,161.3,0,14.47,0.62
40.98,41.31,23,Risky,1,0.676,25.2,190.7,1,10.64,5.22
37.72,41.52,375,Spoiled,1,0.089,22.38,132.2,0,14.31,4.18
35.46,66.84,710,Spoiled,1,1.489,28.33,141.6,0,14.67,3.61
21.57,64.68,184,Safe,1,0.827,14.63,169.8,0,12.9,3.7
20.67,82.17,268,Risky,1,1.313,17.52,160.5,0,12.31,1.61
25.14,84.58,588,Spoiled,1,0.326,22.35,196.2,0,18.49,2.34
23.76,59.39,136,Safe,1,1.092,15.36,92.5,0,11.52,7.88
31.4,60.87,170,Risky,1,0.47,22.92,155.1,0,10.46,1.04
30.11,86.05,341,Spoiled,1,1.038,27.51,93.3,0,13.2,1.91
20.05,43.05,203,Risky,1,1.402,7.1,38.6,0,21.03,6.26
19.47,53.38,691,Spoiled,1,0.946,9.74,110.9,0,21.07,2.14
34.92,44.76,493,Spoiled,1,1.049,21.1,101.3,0,18.89,5.69
27.98,70.65,625,Spoiled,1,1.357,22.14,111.2,1,15.79,1.13
37.71,52.76,377,Spoiled,1,0.704,26.38,174.2,0,15.82,2.42
40.48,69.64,191,Spoiled,1,0.939,33.82,150.7,1,16.14,2.46
25.26,45.53,290,Safe,1,0.486,12.64,143.9,0,10.5,0.04
26.56,61.02,201,Risky,1,0.296,18.42,55.8,0,12.24,0.54
39.7,70.37,680,Spoiled,1,1.391,33.27,192.6,0,13.19,2.99
35.14,80.54,481,Spoiled,1,1.375,31.27,51.3,0,14.8,1.64
19.72,78.78,318,Spoiled,1,1.226,15.93,83.6,0,21.88,5.1
23.16,88.19,72,Spoiled,1,0.737,21.09,110.9,0,19.95,1.4
21.74,59.56,298,Risky,1,0.412,13.51,44.6,0,16.46,1.34
19.49,56.59,28,Risky,1,0.822,10.63,165.4,0,19.01,4.09
25.06,50.26,269,Risky,1,0.378,13.98,151.0,1,15.37,0.38
41.55,53.17,163,Risky,1,1.139,30.04,44.8,0,15.34,1.24
20.41,90.13,139,Risky,1,0.948,18.73,120.8,0,14.67,6.61
26.71,76.5,236,Spoiled,1,0.458,22.23,97.4,1,17.99,0.36
39.1,42.91,110,Spoiled,1,0.206,24.16,111.3,1,14.39,1.7
23.48,88.16,134,Spoiled,1,0.765,21.4,191.3,1,14.1,0.0
36.95,74.26,473,Spoiled,1,1.333,31.59,183.2,0,19.79,0.87
28.32,76.22,53,Risky,1,0.448,23.72,84.7,1,13.36,1.92
40.47,75.13,347,Spoiled,1,0.514,35.18,149.4,0,21.5,3.19
41.18,50.62,492,Spoiled,1,0.637,28.85,35.7,0,18.3,3.17
40.9,58.32,352,Spoiled,1,0.523,31.06,41.0,0,16.8,0.35
24.51,62.37,723,Spoiled,1,0.682,16.83,155.7,1,16.94,0.7
38.51,42.05,310,Spoiled,1,0.427,23.3,146.8,0,21.09,0.83
21.49,83.79,3,Spoiled,1,0.308,18.63,38.8,0,19.88,3.31
28.01,72.69,168,Risky,1,0.205,22.64,75.4,1,13.21,1.89
34.83,69.63,253,Spoiled,1,0.719,28.43,189.6,0,17.38,1.35
31.93,80.16,140,Spoiled,1,0.313,28.07,54.2,0,17.37,8.06
26.16,53.19,546,Risky,1,0.669,15.87,160.6,0,17.7,0.5
39.15,49.79,460,Spoiled,1,1.368,26.71,71.9,0,11.46,0.58
37.02,73.46,645,Spoiled,1,0.529,31.46,89.0,0,16.31,8.39
26.41,44.41,573,Risky,1,0.139,13.3,94.0,0,15.82,1.35
38.29,40.61,213,Spoiled,1,0.386,22.52,106.8,0,18.69,2.29
32.47,69.31,392,Risky,1,1.412,26.11,193.7,0,12.05,0.57
21.11,47.7,584,Spoiled,1,1.438,9.57,196.5,1,18.27,2.92
28.72,65.46,588,Risky,1,0.076,21.59,149.9,0,14.76,0.58
26.93,49.84,251,Safe,1,1.433,15.56,122.8,0,12.44,1.48
24.77,45.45,550,Risky,1,0.477,12.17,143.9,0,10.11,0.29
34.93,83.41,482,Spoiled,1,0.552,31.68,28.0,0,16.32,0.83
39.97,48.81,242,Risky,1,1.31,27.12,50.9,0,14.14,4.46
36.66,50.42,68,Spoiled,1,1.432,24.65,55.5,1,14.04,0.34
30.26,58.38,35,Risky,1,1.378,21.17,187.9,0,15.16,3.32
24.29,85.47,128,Spoiled,1,0.982,21.69,165.8,0,19.97,2.48
21.14,45.64,422,Risky,1,0.94,8.94,42.1,1,14.63,0.93
35.71,74.01,337,Spoiled,1,0.824,30.34,108.9,1,16.25,3.68
31.72,53.91,185,Spoiled,1,1.16,21.22,130.9,0,21.11,4.95
34.42,93.23,262,Spoiled,1,0.536,33.16,95.9,0,16.59,0.35
32.56,71.67,661,Spoiled,1,0.276,26.76,180.2,0,14.18,2.84
39.73,81.31,189,Spoiled,1,0.052,35.9,167.9,0,18.19,3.49
37.94,89.19,341,Spoiled,1,0.953,35.84,138.5,0,10.41,3.94
32.27,56.71,603,Spoiled,1,0.142,22.56,77.4,1,15.99,1.86
27.35,62.89,485,Spoiled,1,0.23,19.64,135.5,0,21.43,0.34
20.79,85.76,316,Spoiled,1,0.337,18.31,59.0,1,21.17,0.91
25.39,82.3,254,Spoiled,1,1.433,22.15,26.1,0,14.87,0.61
38.21,49.09,532,Spoiled,1,0.104,25.62,30.9,0,10.49,0.84
23.8,89.96,538,Spoiled,1,0.764,22.05,88.7,1,18.9,2.15
25.95,41.58,416,Spoiled,1,1.385,11.88,116.4,0,20.73,2.72
25.93,77.05,359,Risky,1,0.053,21.59,84.4,0,15.49,0.12
39.61,75.06,637,Spoiled,1,1.141,34.34,153.3,0,11.66,2.71
